Date_Time,lvl_cm,temp_C
2021-08-01 03:14:09,790.83,14.173
2021-08-01 03:44:09,790.98,14.134
2021-08-01 04:14:09,791.24,14.061
2021-08-01 04:44:09,791.29,13.97
2021-08-01 05:14:09,791.27,13.862
2021-08-01 05:44:09,791.21,13.734
2021-08-01 06:14:09,791.11,13.595
2021-08-01 06:44:09,791.22,13.445
2021-08-01 07:14:09,791.2,13.284
2021-08-01 07:44:09,791.14,13.099
2021-08-01 08:14:09,791.08,12.933
2021-08-01 08:44:09,790.99,12.759
2021-08-01 09:14:09,790.9,12.6
2021-08-01 09:44:09,790.85,12.411
2021-08-01 10:14:09,790.76,12.233
2021-08-01 10:44:09,790.83,12.038
2021-08-01 11:14:09,790.83,11.85
2021-08-01 11:44:09,790.81,11.653
2021-08-01 12:14:09,790.85,11.458
2021-08-01 12:44:09,791.04,11.269
2021-08-01 13:14:09,791.35,11.083
2021-08-01 13:44:09,791.45,10.907
2021-08-01 14:14:09,791.45,10.752
2021-08-01 14:44:09,791.53,10.622
2021-08-01 15:14:09,791.56,10.528
2021-08-01 15:44:09,791.53,10.518
2021-08-01 16:14:09,791.48,10.644
2021-08-01 16:44:09,791.39,10.897
2021-08-01 17:14:09,791.28,11.276
2021-08-01 17:44:09,791.28,11.578
2021-08-01 18:14:09,791.19,11.813
2021-08-01 18:44:09,791.11,12.208
2021-08-01 19:14:09,791.24,12.705
2021-08-01 19:44:09,791.33,13.458
2021-08-01 20:14:09,791.11,14.209
2021-08-01 20:44:09,790.95,14.794
2021-08-01 21:14:09,790.76,15.318
2021-08-01 21:44:09,790.71,15.812
2021-08-01 22:14:09,790.49,16.238
2021-08-01 22:44:09,790.06,16.559
2021-08-01 23:14:09,790.0,16.731
2021-08-01 23:44:09,789.98,16.87
2021-08-02 00:14:09,789.85,17.022
2021-08-02 00:44:09,789.79,17.049
2021-08-02 01:14:09,789.47,16.991
2021-08-02 01:44:09,789.45,16.843
2021-08-02 02:14:09,789.48,16.652
2021-08-02 02:44:09,789.67,16.483
2021-08-02 03:14:09,789.81,16.331
2021-08-02 03:44:09,789.99,16.149
2021-08-02 04:14:09,790.25,15.938
2021-08-02 04:44:09,790.49,15.734
2021-08-02 05:14:09,790.51,15.525
2021-08-02 05:44:09,790.47,15.296
2021-08-02 06:14:09,790.49,15.056
2021-08-02 06:44:09,790.43,14.82
2021-08-02 07:14:09,790.48,14.574
2021-08-02 07:44:09,790.43,14.344
2021-08-02 08:14:09,790.38,14.109
2021-08-02 08:44:09,790.33,13.883
2021-08-02 09:14:09,790.27,13.655
2021-08-02 09:44:09,790.12,13.43
2021-08-02 10:14:09,790.17,13.21
2021-08-02 10:44:09,790.08,12.999
2021-08-02 11:14:09,790.21,12.779
2021-08-02 11:44:09,790.27,12.565
2021-08-02 12:14:09,790.28,12.348
2021-08-02 12:44:09,790.44,12.132
2021-08-02 13:14:09,790.59,11.937
2021-08-02 13:44:09,790.78,11.74
2021-08-02 14:14:09,790.95,11.568
2021-08-02 14:44:09,791.03,11.426
2021-08-02 15:14:09,791.12,11.345
2021-08-02 15:44:09,791.0,11.364
2021-08-02 16:14:09,790.97,11.493
2021-08-02 16:44:09,790.91,11.743
2021-08-02 17:14:09,790.92,12.161
2021-08-02 17:44:09,790.94,12.52
2021-08-02 18:14:09,790.99,12.89
2021-08-02 18:44:09,790.91,13.328
2021-08-02 19:14:09,790.91,13.849
2021-08-02 19:44:09,790.89,14.4
2021-08-02 20:14:09,790.75,15.022
2021-08-02 20:44:09,790.57,15.56
2021-08-02 21:14:09,790.31,16.102
2021-08-02 21:44:09,790.13,16.626
2021-08-02 22:14:09,789.97,17.037
2021-08-02 22:44:09,789.68,17.375
2021-08-02 23:14:09,789.49,17.595
2021-08-02 23:44:09,789.39,17.741
2021-08-03 00:14:09,789.09,17.796
2021-08-03 00:44:09,789.01,17.794
2021-08-03 01:14:09,788.92,17.719
2021-08-03 01:44:09,788.85,17.607
2021-08-03 02:14:09,788.89,17.456
2021-08-03 02:44:09,788.89,17.319
2021-08-03 03:14:09,789.01,17.177
2021-08-03 03:44:09,789.06,16.986
2021-08-03 04:14:09,789.26,16.775
2021-08-03 04:44:09,789.23,16.569
2021-08-03 05:14:09,789.08,16.367
2021-08-03 05:44:09,788.99,16.136
2021-08-03 06:14:09,788.86,15.901
2021-08-03 06:44:09,788.94,15.642
2021-08-03 07:14:09,788.88,15.387
2021-08-03 07:44:09,788.78,15.142
2021-08-03 08:14:09,788.84,14.912
2021-08-03 08:44:09,788.75,14.678
2021-08-03 09:14:09,788.72,14.456
2021-08-03 09:44:09,788.7,14.247
2021-08-03 10:14:09,788.73,14.03
2021-08-03 10:44:09,788.83,13.828
2021-08-03 11:14:09,788.74,13.618
2021-08-03 11:44:09,788.85,13.398
2021-08-03 12:14:09,788.88,13.189
2021-08-03 12:44:09,789.14,12.97
2021-08-03 13:14:09,789.35,12.749
2021-08-03 13:44:09,789.47,12.528
2021-08-03 14:14:09,789.53,12.335
2021-08-03 14:44:09,789.61,12.164
2021-08-03 15:14:09,789.71,12.041
2021-08-03 15:44:09,789.7,12.034
2021-08-03 16:14:09,789.72,12.143
2021-08-03 16:44:09,789.62,12.398
2021-08-03 17:14:09,789.63,12.806
2021-08-03 17:44:09,789.59,13.193
2021-08-03 18:14:09,789.57,13.603
2021-08-03 18:44:09,789.47,14.007
2021-08-03 19:14:09,789.27,14.516
2021-08-03 19:44:09,789.28,15.061
2021-08-03 20:14:09,789.18,15.632
2021-08-03 20:44:09,788.99,16.192
2021-08-03 21:14:09,788.83,16.736
2021-08-03 21:44:09,788.64,17.238
2021-08-03 22:14:09,788.41,17.637
2021-08-03 22:44:09,788.01,17.944
2021-08-03 23:14:09,787.64,18.14
2021-08-03 23:44:09,787.36,18.246
2021-08-04 00:14:09,787.13,18.252
2021-08-04 00:44:09,786.97,18.223
2021-08-04 01:14:09,786.76,18.106
2021-08-04 01:44:09,786.55,17.974
2021-08-04 02:14:09,786.55,17.808
2021-08-04 02:44:09,786.67,17.658
2021-08-04 03:14:09,786.64,17.508
2021-08-04 03:44:09,786.8,17.345
2021-08-04 04:14:09,787.02,17.148
2021-08-04 04:44:09,787.16,16.945
2021-08-04 05:14:09,787.23,16.724
2021-08-04 05:44:09,787.14,16.509
2021-08-04 06:14:09,787.04,16.265
2021-08-04 06:44:09,787.05,16.02
2021-08-04 07:14:09,787.05,15.78
2021-08-04 07:44:09,786.92,15.52
2021-08-04 08:14:09,786.8,15.278
2021-08-04 08:44:09,786.7,15.028
2021-08-04 09:14:09,786.75,14.8
2021-08-04 09:44:09,786.69,14.556
2021-08-04 10:14:09,786.64,14.334
2021-08-04 10:44:09,786.72,14.123
2021-08-04 11:14:09,786.7,13.908
2021-08-04 11:44:09,786.64,13.686
2021-08-04 12:14:09,786.63,13.482
2021-08-04 12:44:09,786.69,13.274
2021-08-04 13:14:09,786.83,13.072
2021-08-04 13:44:09,786.83,12.86
2021-08-04 14:14:09,787.03,12.659
2021-08-04 14:44:09,787.11,12.482
2021-08-04 15:14:09,787.08,12.339
2021-08-04 15:44:09,787.22,12.31
2021-08-04 16:14:09,787.23,12.405
2021-08-04 16:44:09,787.29,12.662
2021-08-04 17:14:09,787.53,13.099
2021-08-04 17:44:09,787.63,13.489
2021-08-04 18:14:09,787.73,13.882
2021-08-04 18:44:09,787.67,14.254
2021-08-04 19:14:09,787.68,14.738
2021-08-04 19:44:09,787.64,15.3
2021-08-04 20:14:09,787.42,15.857
2021-08-04 20:44:09,787.2,16.432
2021-08-04 21:14:09,787.04,16.939
2021-08-04 21:44:09,786.66,17.296
2021-08-04 22:14:09,786.37,17.722
2021-08-04 22:44:09,785.95,18.0
2021-08-04 23:14:09,785.68,18.164
2021-08-04 23:44:09,785.47,18.218
2021-08-05 00:14:09,785.25,18.208
2021-08-05 00:44:09,785.17,18.109
2021-08-05 01:14:09,785.04,17.952
2021-08-05 01:44:09,784.88,17.801
2021-08-05 02:14:09,784.83,17.629
2021-08-05 02:44:09,784.85,17.448
2021-08-05 03:14:09,784.92,17.283
2021-08-05 03:44:09,785.05,17.123
2021-08-05 04:14:09,785.06,16.946
2021-08-05 04:44:09,785.12,16.742
2021-08-05 05:14:09,785.03,16.549
2021-08-05 05:44:09,784.96,16.355
2021-08-05 06:14:09,784.88,16.152
2021-08-05 06:44:09,784.81,15.936
2021-08-05 07:14:09,784.7,15.705
2021-08-05 07:44:09,784.68,15.477
2021-08-05 08:14:09,784.58,15.253
2021-08-05 08:44:09,784.44,15.021
2021-08-05 09:14:09,784.45,14.788
2021-08-05 09:44:09,784.38,14.551
2021-08-05 10:14:09,784.32,14.321
2021-08-05 10:44:09,784.19,14.094
2021-08-05 11:14:09,784.01,13.876
2021-08-05 11:44:09,784.09,13.669
2021-08-05 12:14:09,784.07,13.466
2021-08-05 12:44:09,784.05,13.268
2021-08-05 13:14:09,784.08,13.065
2021-08-05 13:44:09,784.23,12.868
2021-08-05 14:14:09,784.1,12.671
2021-08-05 14:44:09,784.32,12.494
2021-08-05 15:14:09,784.4,12.374
2021-08-05 15:44:09,784.47,12.361
2021-08-05 16:14:09,784.52,12.454
2021-08-05 16:44:09,784.61,12.684
2021-08-05 17:14:09,784.62,13.113
2021-08-05 17:44:09,784.7,13.475
2021-08-05 18:14:09,784.76,13.847
2021-08-05 18:44:09,784.75,14.221
2021-08-05 19:14:09,784.77,14.669
2021-08-05 19:44:09,784.71,15.206
2021-08-05 20:14:09,784.66,15.732
2021-08-05 20:44:09,784.5,16.245
2021-08-05 21:14:09,784.3,16.681
2021-08-05 21:44:09,783.99,17.097
2021-08-05 22:14:09,783.69,17.423
2021-08-05 22:44:09,783.35,17.637
2021-08-05 23:14:09,783.16,17.737
2021-08-05 23:44:09,782.94,17.746
2021-08-06 00:14:09,782.76,17.648
2021-08-06 00:44:09,782.61,17.467
2021-08-06 01:14:09,782.33,17.236
2021-08-06 01:44:09,782.25,16.999
2021-08-06 02:14:09,782.16,16.734
2021-08-06 02:44:09,782.23,16.465
2021-08-06 03:14:09,782.36,16.239
2021-08-06 03:44:09,782.45,16.024
2021-08-06 04:14:09,782.69,15.789
2021-08-06 04:44:09,782.63,15.542
2021-08-06 05:14:09,782.86,15.298
2021-08-06 05:44:09,782.91,15.073
2021-08-06 06:14:09,782.81,14.833
2021-08-06 06:44:09,782.81,14.582
2021-08-06 07:14:09,783.04,14.319
2021-08-06 07:44:09,783.04,14.021
2021-08-06 08:14:09,782.99,13.751
2021-08-06 08:44:09,782.96,13.468
2021-08-06 09:14:09,782.99,13.168
2021-08-06 09:44:09,782.92,12.889
2021-08-06 10:14:09,782.79,12.586
2021-08-06 10:44:09,782.93,12.287
2021-08-06 11:14:09,782.84,11.99
2021-08-06 11:44:09,782.96,11.689
2021-08-06 12:14:09,783.08,11.388
2021-08-06 12:44:09,783.27,11.102
2021-08-06 13:14:09,783.35,10.821
2021-08-06 13:44:09,783.47,10.574
2021-08-06 14:14:09,783.5,10.341
2021-08-06 14:44:09,783.7,10.138
2021-08-06 15:14:09,783.93,9.983
2021-08-06 15:44:09,783.94,9.923
2021-08-06 16:14:09,783.93,9.985
2021-08-06 16:44:09,783.93,10.201
2021-08-06 17:14:09,784.04,10.667
2021-08-06 17:44:09,784.12,11.075
2021-08-06 18:14:09,784.1,11.51
2021-08-06 18:44:09,784.09,11.926
2021-08-06 19:14:09,783.96,12.413
2021-08-06 19:44:09,783.94,12.945
2021-08-06 20:14:09,783.95,13.49
2021-08-06 20:44:09,783.73,13.998
2021-08-06 21:14:09,783.51,14.488
2021-08-06 21:44:09,783.33,14.94
2021-08-06 22:14:09,783.09,15.317
2021-08-06 22:44:09,782.75,15.605
2021-08-06 23:14:09,782.38,15.768
2021-08-06 23:44:09,782.27,15.834
2021-08-07 00:14:09,782.2,15.819
2021-08-07 00:44:09,782.19,15.736
2021-08-07 01:14:09,782.06,15.606
2021-08-07 01:44:09,781.99,15.46
2021-08-07 02:14:09,782.15,15.315
2021-08-07 02:44:09,782.39,15.194
2021-08-07 03:14:09,782.49,15.066
2021-08-07 03:44:09,782.62,14.92
2021-08-07 04:14:09,782.73,14.765
2021-08-07 04:44:09,782.9,14.586
2021-08-07 05:14:09,782.85,14.411
2021-08-07 05:44:09,782.74,14.242
2021-08-07 06:14:09,782.68,14.069
2021-08-07 06:44:09,782.71,13.898
2021-08-07 07:14:09,782.69,13.72
2021-08-07 07:44:09,782.64,13.556
2021-08-07 08:14:09,782.54,13.384
2021-08-07 08:44:09,782.48,13.213
2021-08-07 09:14:09,782.37,13.038
2021-08-07 09:44:09,782.29,12.845
2021-08-07 10:14:09,782.2,12.661
2021-08-07 10:44:09,782.11,12.475
2021-08-07 11:14:09,782.1,12.298
2021-08-07 11:44:09,782.08,12.121
2021-08-07 12:14:09,782.12,11.951
2021-08-07 12:44:09,782.23,11.779
2021-08-07 13:14:09,782.38,11.613
2021-08-07 13:44:09,782.63,11.437
2021-08-07 14:14:09,782.72,11.273
2021-08-07 14:44:09,782.8,11.128
2021-08-07 15:14:09,782.83,11.011
2021-08-07 15:44:09,782.89,10.978
2021-08-07 16:14:09,782.91,11.06
2021-08-07 16:44:09,782.96,11.311
2021-08-07 17:14:09,783.16,11.862
2021-08-07 17:44:09,783.21,12.335
2021-08-07 18:14:09,783.19,12.809
2021-08-07 18:44:09,783.21,13.284
2021-08-07 19:14:09,783.21,13.862
2021-08-07 19:44:09,783.03,14.455
2021-08-07 20:14:09,782.93,15.03
2021-08-07 20:44:09,782.88,15.567
2021-08-07 21:14:09,782.72,16.058
2021-08-07 21:44:09,782.52,16.49
2021-08-07 22:14:09,782.28,16.816
2021-08-07 22:44:09,782.04,17.058
2021-08-07 23:14:09,781.83,17.205
2021-08-07 23:44:09,781.66,17.224
2021-08-08 00:14:09,781.52,17.144
2021-08-08 00:44:09,781.41,17.004
2021-08-08 01:14:09,781.19,16.823
2021-08-08 01:44:09,781.0,16.632
2021-08-08 02:14:09,781.01,16.438
2021-08-08 02:44:09,780.96,16.266
2021-08-08 03:14:09,781.0,16.1
2021-08-08 03:44:09,781.09,15.936
2021-08-08 04:14:09,781.26,15.757
2021-08-08 04:44:09,781.34,15.57
2021-08-08 05:14:09,781.36,15.377
2021-08-08 05:44:09,781.2,15.191
2021-08-08 06:14:09,781.14,15.013
2021-08-08 06:44:09,781.04,14.834
2021-08-08 07:14:09,781.07,14.655
2021-08-08 07:44:09,781.04,14.454
2021-08-08 08:14:09,780.95,14.255
2021-08-08 08:44:09,780.84,14.052
2021-08-08 09:14:09,780.63,13.837
2021-08-08 09:44:09,780.45,13.63
2021-08-08 10:14:09,780.4,13.42
2021-08-08 10:44:09,780.28,13.194
2021-08-08 11:14:09,780.28,12.981
2021-08-08 11:44:09,780.39,12.774
2021-08-08 12:14:09,780.48,12.544
2021-08-08 12:44:09,780.64,12.338
2021-08-08 13:14:09,780.79,12.121
2021-08-08 13:44:09,780.98,11.916
2021-08-08 14:14:09,781.07,11.728
2021-08-08 14:44:09,781.08,11.569
2021-08-08 15:14:09,781.27,11.454
2021-08-08 15:44:09,781.37,11.429
2021-08-08 16:14:09,781.35,11.509
2021-08-08 16:44:09,781.39,11.734
2021-08-08 17:14:09,781.51,12.232
2021-08-08 17:44:09,781.6,12.69
2021-08-08 18:14:09,781.79,13.198
2021-08-08 18:44:09,781.79,13.664
2021-08-08 19:14:09,781.8,14.224
2021-08-08 19:44:09,781.88,14.802
2021-08-08 20:14:09,781.82,15.343
2021-08-08 20:44:09,781.71,15.862
2021-08-08 21:14:09,781.62,16.276
2021-08-08 21:44:09,781.39,16.634
2021-08-08 22:14:09,781.21,16.918
2021-08-08 22:44:09,780.98,17.133
2021-08-08 23:14:09,780.7,17.246
2021-08-08 23:44:09,780.64,17.275
2021-08-09 00:14:09,780.43,17.219
2021-08-09 00:44:09,780.23,17.1
2021-08-09 01:14:09,780.08,16.915
2021-08-09 01:44:09,780.01,16.719
2021-08-09 02:14:09,780.09,16.525
2021-08-09 02:44:09,780.21,16.324
2021-08-09 03:14:09,780.47,16.15
2021-08-09 03:44:09,780.47,15.985
2021-08-09 04:14:09,780.57,15.806
2021-08-09 04:44:09,780.69,15.607
2021-08-09 05:14:09,780.98,15.407
2021-08-09 05:44:09,780.89,15.221
2021-08-09 06:14:09,780.98,15.034
2021-08-09 06:44:09,781.0,14.845
2021-08-09 07:14:09,781.08,14.655
2021-08-09 07:44:09,781.06,14.465
2021-08-09 08:14:09,781.07,14.275
2021-08-09 08:44:09,781.08,14.073
2021-08-09 09:14:09,781.0,13.878
2021-08-09 09:44:09,781.04,13.671
2021-08-09 10:14:09,781.04,13.465
2021-08-09 10:44:09,781.06,13.259
2021-08-09 11:14:09,781.02,13.052
2021-08-09 11:44:09,781.01,12.824
2021-08-09 12:14:09,781.03,12.605
2021-08-09 12:44:09,781.13,12.394
2021-08-09 13:14:09,781.37,12.189
2021-08-09 13:44:09,781.52,11.979
2021-08-09 14:14:09,781.56,11.786
2021-08-09 14:44:09,781.53,11.625
2021-08-09 15:14:09,781.6,11.487
2021-08-09 15:44:09,781.62,11.458
2021-08-09 16:14:09,781.54,11.518
2021-08-09 16:44:09,781.49,11.743
2021-08-09 17:14:09,781.6,12.273
2021-08-09 17:44:09,781.61,12.755
2021-08-09 18:14:09,781.65,13.295
2021-08-09 18:44:09,781.68,13.794
2021-08-09 19:14:09,781.79,14.408
2021-08-09 19:44:09,781.75,15.029
2021-08-09 20:14:09,781.78,15.635
2021-08-09 20:44:09,781.57,16.172
2021-08-09 21:14:09,781.45,16.635
2021-08-09 21:44:09,781.27,17.02
2021-08-09 22:14:09,781.05,17.33
2021-08-09 22:44:09,780.79,17.543
2021-08-09 23:14:09,780.61,17.645
2021-08-09 23:44:09,780.47,17.644
2021-08-10 00:14:09,780.36,17.562
2021-08-10 00:44:09,780.3,17.433
2021-08-10 01:14:09,780.29,17.259
2021-08-10 01:44:09,780.24,17.068
2021-08-10 02:14:09,780.45,16.872
2021-08-10 02:44:09,780.53,16.706
2021-08-10 03:14:09,780.66,16.543
2021-08-10 03:44:09,780.82,16.389
2021-08-10 04:14:09,781.09,16.223
2021-08-10 04:44:09,781.3,16.046
2021-08-10 05:14:09,781.3,15.859
2021-08-10 05:44:09,781.33,15.682
2021-08-10 06:14:09,781.41,15.508
2021-08-10 06:44:09,781.55,15.342
2021-08-10 07:14:09,781.78,15.177
2021-08-10 07:44:09,781.86,15.002
2021-08-10 08:14:09,781.92,14.825
2021-08-10 08:44:09,781.93,14.647
2021-08-10 09:14:09,781.92,14.467
2021-08-10 09:44:09,781.93,14.29
2021-08-10 10:14:09,781.97,14.101
2021-08-10 10:44:09,782.13,13.909
2021-08-10 11:14:09,782.28,13.711
2021-08-10 11:44:09,782.25,13.516
2021-08-10 12:14:09,782.21,13.318
2021-08-10 12:44:09,782.21,13.129
2021-08-10 13:14:09,782.43,12.937
2021-08-10 13:44:09,782.69,12.742
2021-08-10 14:14:09,782.77,12.558
2021-08-10 14:44:09,782.82,12.397
2021-08-10 15:14:09,782.82,12.282
2021-08-10 15:44:09,782.83,12.248
2021-08-10 16:14:09,782.91,12.293
2021-08-10 16:44:09,783.03,12.517
2021-08-10 17:14:09,783.22,13.001
2021-08-10 17:44:09,783.33,13.461
2021-08-10 18:14:09,783.3,13.959
2021-08-10 18:44:09,783.39,14.419
2021-08-10 19:14:09,783.46,14.976
2021-08-10 19:44:09,783.33,15.562
2021-08-10 20:14:09,783.25,16.161
2021-08-10 20:44:09,783.11,16.706
2021-08-10 21:14:09,782.79,17.155
2021-08-10 21:44:09,782.6,17.439
2021-08-10 22:14:09,782.24,17.529
2021-08-10 22:44:09,782.21,17.599
2021-08-10 23:14:09,782.19,17.625
2021-08-10 23:44:09,782.24,17.62
2021-08-11 00:14:09,782.31,17.608
2021-08-11 00:44:09,782.31,17.53
2021-08-11 01:14:09,782.25,17.398
2021-08-11 01:44:09,782.26,17.229
2021-08-11 02:14:09,782.29,17.017
2021-08-11 02:44:09,782.37,16.8
2021-08-11 03:14:09,782.53,16.594
2021-08-11 03:44:09,782.75,16.403
2021-08-11 04:14:09,783.04,16.201
2021-08-11 04:44:09,783.26,15.991
2021-08-11 05:14:09,783.44,15.772
2021-08-11 05:44:09,783.42,15.559
2021-08-11 06:14:09,783.51,15.361
2021-08-11 06:44:09,783.55,15.178
2021-08-11 07:14:09,783.63,15.008
2021-08-11 07:44:09,783.64,14.834
2021-08-11 08:14:09,783.5,14.655
2021-08-11 08:44:09,783.36,14.474
2021-08-11 09:14:09,783.36,14.304
2021-08-11 09:44:09,783.37,14.127
2021-08-11 10:14:09,783.43,13.953
2021-08-11 10:44:09,783.34,13.778
2021-08-11 11:14:09,783.37,13.595
2021-08-11 11:44:09,783.41,13.412
2021-08-11 12:14:09,783.54,13.237
2021-08-11 12:44:09,783.72,13.044
2021-08-11 13:14:09,783.85,12.856
