date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2021-10-18 10:00:00,23.10384,0.306,4
2021-10-18 10:30:00,23.07336,0.177,4
2021-10-18 11:00:00,23.28672,0.122,4
2021-10-18 11:30:00,23.408640000000002,0.1,4
2021-10-18 12:00:00,23.22576,0.088,4
2021-10-18 12:30:00,22.98192,0.082,4
2021-10-18 13:00:00,22.49424,0.08,4
2021-10-18 13:30:00,22.21992,0.092,4
2021-10-18 14:00:00,22.00656,0.099,4
2021-10-18 14:30:00,22.06752,0.096,4
2021-10-18 15:00:00,22.21992,0.1,4
2021-10-18 15:30:00,22.49424,0.106,4
2021-10-18 16:00:00,22.79904,0.133,4
2021-10-18 16:30:00,22.86,0.169,4
2021-10-18 17:00:00,22.82952,0.276,4
2021-10-18 17:30:00,22.89048,0.334,4
2021-10-18 18:00:00,22.95144,0.399,4
2021-10-18 18:30:00,22.98192,0.474,4
2021-10-18 19:00:00,23.10384,0.545,4
2021-10-18 19:30:00,23.10384,0.585,4
2021-10-18 20:00:00,23.19528,0.6,4
2021-10-18 20:30:00,23.28672,0.64,4
2021-10-18 21:00:00,23.34768,0.718,4
2021-10-18 21:30:00,23.37816,0.775,4
2021-10-18 22:00:00,23.43912,0.762,4
2021-10-18 22:30:00,23.4696,0.774,4
2021-10-18 23:00:00,23.408640000000002,0.754,4
2021-10-18 23:30:00,23.34768,0.712,4
2021-10-19 00:00:00,23.256240000000002,0.679,4
2021-10-19 00:30:00,23.22576,0.642,4
2021-10-19 01:00:00,23.3172,0.609,4
2021-10-19 01:30:00,23.4696,0.582,4
2021-10-19 02:00:00,23.50008,0.555,4
2021-10-19 02:30:00,23.43912,0.515,4
2021-10-19 03:00:00,23.34768,0.468,4
2021-10-19 03:30:00,23.22576,0.418,4
2021-10-19 04:00:00,23.1648,0.364,4
2021-10-19 04:30:00,23.04288,0.318,4
2021-10-19 05:00:00,22.95144,0.283,4
2021-10-19 05:30:00,22.79904,0.253,4
2021-10-19 06:00:00,22.52472,0.216,4
2021-10-19 06:30:00,22.21992,0.191,4
2021-10-19 07:00:00,21.915119999999998,0.17,4
2021-10-19 07:30:00,23.591520000000003,0.139,4
2021-10-19 08:00:00,24.627840000000003,0.089,4
2021-10-19 08:30:00,24.353520000000003,0.047,4
2021-10-19 09:00:00,24.048720000000003,0.029,4
2021-10-19 09:30:00,23.80488,0.021,4
2021-10-19 10:00:00,23.53056,0.019,4
2021-10-19 10:30:00,23.256240000000002,0.018,4
2021-10-19 11:00:00,23.07336,0.02,4
2021-10-19 11:30:00,22.92096,0.022,4
2021-10-19 12:00:00,22.73808,0.023,4
2021-10-19 12:30:00,22.46376,0.025,4
2021-10-19 13:00:00,22.15896,0.03,4
2021-10-19 13:30:00,21.82368,0.036,4
2021-10-19 14:00:00,21.610319999999998,0.043,4
2021-10-19 14:30:00,21.39696,0.05,4
