date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2021-07-29 08:30:00,822.1622666666666,60.30768746666661,14.337153333333333,4
2021-07-29 09:00:00,821.161,59.41552869999998,14.182573333333332,4
2021-07-29 09:30:00,820.0539333333334,58.49404743333332,14.046266666666666,4
2021-07-29 10:00:00,819.2520666666667,57.714614166666706,13.930533333333333,4
2021-07-29 10:30:00,817.9258,56.386308100000065,13.823386666666666,4
2021-07-29 11:00:00,816.8993333333333,55.4934221333333,13.717386666666666,4
2021-07-29 11:30:00,815.8639333333333,54.44170693333342,13.60782,4
2021-07-29 12:00:00,814.8908666666666,53.613437666666755,13.499673333333334,4
2021-07-29 12:30:00,814.1806,52.746137200000135,13.394813333333333,4
2021-07-29 13:00:00,813.465,51.948961199999985,13.289386666666667,4
2021-07-29 13:30:00,812.9575333333333,51.41804143333343,13.182673333333334,4
2021-07-29 14:00:00,812.2622,50.63195480000013,13.07924,4
2021-07-29 14:30:00,811.7946000000001,50.04301050000004,12.976526666666667,4
2021-07-29 15:00:00,811.4146666666667,49.59985576666679,12.884939999999999,4
2021-07-29 15:30:00,810.6722666666666,48.864593666666565,12.81506,4
2021-07-29 16:00:00,809.9991333333334,48.21797253333341,12.772746666666666,4
2021-07-29 16:30:00,809.4662000000001,47.7880289000002,12.763,4
2021-07-29 17:00:00,808.8848666666667,47.202616766666665,12.7844,4
2021-07-29 17:30:00,808.3961333333333,46.79647913333338,12.840793333333332,4
2021-07-29 18:00:00,808.163,46.42160750000005,12.917066666666667,4
2021-07-29 18:30:00,807.7490666666666,46.063757666666675,12.975666666666667,4
2021-07-29 19:00:00,807.5429333333333,45.69345263333332,13.024953333333332,4
2021-07-29 19:30:00,807.1990000000001,45.515730400000166,13.080373333333332,4
2021-07-29 20:00:00,807.3838666666667,45.11732866666671,13.136946666666667,4
2021-07-29 20:30:00,808.2090666666667,45.210384066666734,13.182246666666668,4
2021-07-29 21:00:00,808.0334666666666,45.301945466666666,13.218253333333333,4
2021-07-29 21:30:00,807.2294,44.867010200000095,13.252253333333334,4
2021-07-29 22:00:00,806.6518666666667,44.448550066666826,13.286253333333333,4
2021-07-29 22:30:00,806.5770666666667,44.06885976666683,13.31954,4
2021-07-29 23:00:00,806.4074,43.99096610000015,13.351113333333332,4
2021-07-29 23:30:00,805.8449333333333,43.71911393333335,13.37926,4
2021-07-30 00:00:00,805.5929333333333,43.828087733333405,13.40198,4
2021-07-30 00:30:00,805.2561333333333,43.82982813333342,13.42084,4
2021-07-30 01:00:00,804.8375333333333,43.79259593333336,13.439553333333334,4
2021-07-30 01:30:00,804.3633333333333,43.481547933333445,13.4557,4
2021-07-30 02:00:00,804.2414,43.46668310000007,13.469273333333334,4
2021-07-30 02:30:00,804.25,43.64965180000013,13.480133333333335,4
2021-07-30 03:00:00,804.6280666666667,44.08482166666681,13.484426666666666,4
2021-07-30 03:30:00,805.7786666666666,45.115097066666635,13.482146666666667,4
2021-07-30 04:00:00,808.1559333333333,47.33940873333336,13.471013333333334,4
2021-07-30 04:30:00,811.0186666666667,50.00839906666681,13.449166666666667,4
2021-07-30 05:00:00,812.6418,51.649887000000035,13.414893333333334,4
2021-07-30 05:30:00,813.174,52.24122960000011,13.36762,4
2021-07-30 06:00:00,813.2457333333333,52.50466653333342,13.3102,4
2021-07-30 06:30:00,812.8334,52.04134820000013,13.248773333333332,4
2021-07-30 07:00:00,812.4060666666667,51.799600266666744,13.189626666666667,4
2021-07-30 07:30:00,811.6508666666666,51.044400266666685,13.133766666666666,4
2021-07-30 08:00:00,810.9691333333333,50.433026233333294,13.081620000000001,4
2021-07-30 08:30:00,810.4148,49.965367400000105,13.029193333333334,4
2021-07-30 09:00:00,809.7036,49.41018150000002,12.978333333333333,4
2021-07-30 09:30:00,809.052,48.85749240000018,12.9319,4
2021-07-30 10:00:00,808.3236,48.24431850000008,12.889753333333333,4
2021-07-30 10:30:00,807.7005333333333,47.85782223333331,12.850893333333334,4
2021-07-30 11:00:00,807.2332666666666,47.43338296666661,12.815746666666666,4
2021-07-30 11:30:00,806.8674666666667,47.07777996666675,12.779606666666666,4
2021-07-30 12:00:00,806.5774,46.82034369999997,12.74332,4
2021-07-30 12:30:00,806.2860000000001,46.43411160000005,12.704466666666667,4
2021-07-30 13:00:00,806.1572,46.167652100000055,12.661613333333333,4
2021-07-30 13:30:00,805.8832,45.82533220000005,12.615473333333334,4
2021-07-30 14:00:00,805.7514666666667,45.571234866666714,12.567046666666668,4
2021-07-30 14:30:00,805.633,45.27534040000012,12.517333333333333,4
2021-07-30 15:00:00,805.5757333333333,45.01515343333347,12.468046666666668,4
2021-07-30 15:30:00,805.5557333333334,44.8799273333334,12.427606666666668,4
2021-07-30 16:00:00,805.4144666666666,44.658104366666635,12.398453333333332,4
2021-07-30 16:30:00,805.2815333333333,44.43237833333342,12.382439999999999,4
2021-07-30 17:00:00,805.1715333333333,44.06337453333333,12.388986666666668,4
2021-07-30 17:30:00,805.0758,43.823863500000016,12.421533333333333,4
2021-07-30 18:00:00,804.9929333333333,43.63902683333333,12.482933333333333,4
2021-07-30 18:30:00,804.6989333333333,43.522454633333496,12.570766666666668,4
2021-07-30 19:00:00,804.4259333333333,43.246395533333384,12.668619999999999,4
2021-07-30 19:30:00,804.2886666666667,43.01735586666666,12.767619999999999,4
2021-07-30 20:00:00,804.2029333333332,42.81537673333332,12.860199999999999,4
2021-07-30 20:30:00,804.0159333333334,42.54985983333347,12.95234,4
2021-07-30 21:00:00,803.8644,42.57371490000014,13.050333333333333,4
2021-07-30 21:30:00,803.7872,42.243629300000066,13.152473333333333,4
2021-07-30 22:00:00,803.7343333333333,42.09185173333333,13.251906666666667,4
2021-07-30 22:30:00,803.5916,42.077600600000096,13.342773333333334,4
2021-07-30 23:00:00,803.3046,41.74063530000001,13.42364,4
2021-07-30 23:30:00,803.6665333333334,41.42854693333345,13.490226666666667,4
2021-07-31 00:00:00,803.6003333333333,41.50612463333334,13.53796,4
2021-07-31 00:30:00,803.9351333333334,41.50136453333346,13.572826666666668,4
2021-07-31 01:00:00,804.2812,41.81378110000003,13.599833333333333,4
2021-07-31 01:30:00,803.8578,41.950196400000095,13.61984,4
2021-07-31 02:00:00,803.3176,41.53541949999999,13.63142,4
2021-07-31 02:30:00,803.0230666666666,41.34591526666668,13.634713333333334,4
2021-07-31 03:00:00,802.9243333333333,41.15133013333332,13.631433333333334,4
2021-07-31 03:30:00,802.9314,41.0380722000001,13.622866666666667,4
2021-07-31 04:00:00,802.9257333333334,40.993656933333455,13.610726666666666,4
2021-07-31 04:30:00,802.92,40.92368249999993,13.594873333333332,4
2021-07-31 05:00:00,802.8629333333333,40.850300633333404,13.572166666666666,4
2021-07-31 05:30:00,802.7330000000001,40.77339170000016,13.542886666666668,4
2021-07-31 06:00:00,802.7470666666667,40.87311316666671,13.50618,4
2021-07-31 06:30:00,802.8841333333332,40.88679613333329,13.4629,4
2021-07-31 07:00:00,803.1368666666667,41.14054916666669,13.412906666666666,4
2021-07-31 07:30:00,803.4268666666667,41.47847506666665,13.358053333333334,4
2021-07-31 08:00:00,803.9451333333334,42.06914043333347,13.2992,4
2021-07-31 08:30:00,804.8333333333334,43.25713223333344,13.231353333333333,4
2021-07-31 09:00:00,806.3041333333333,44.70957763333331,13.15536,4
2021-07-31 09:30:00,807.7929333333334,46.26873693333346,13.071653333333334,4
2021-07-31 10:00:00,808.9632666666666,47.555316066666705,12.978520000000001,4
2021-07-31 10:30:00,809.6124,48.27174960000002,12.879666666666667,4
2021-07-31 11:00:00,809.7856666666667,48.49396186666672,12.779666666666667,4
2021-07-31 11:30:00,809.9997333333333,48.639708633333385,12.68038,4
2021-07-31 12:00:00,809.9516,48.48756590000016,12.5878,4
2021-07-31 12:30:00,809.8144,48.07708630000002,12.50208,4
2021-07-31 13:00:00,809.7514666666667,47.765346166666745,12.420933333333332,4
2021-07-31 13:30:00,809.6472666666667,47.5030926666667,12.345926666666665,4
2021-07-31 14:00:00,809.5172666666667,47.24053166666681,12.276493333333333,4
2021-07-31 14:30:00,809.2731333333334,46.853640333333374,12.2142,4
2021-07-31 15:00:00,809.1186666666667,46.4809578666667,12.165613333333333,4
2021-07-31 15:30:00,809.0472,46.30548180000005,12.12946,4
2021-07-31 16:00:00,808.8659333333333,46.023264833333315,12.11786,4
2021-07-31 16:30:00,808.6644666666666,45.7952859666666,12.13626,4
2021-07-31 17:00:00,808.4102666666666,45.36875666666674,12.187513333333333,4
2021-07-31 17:30:00,808.1017333333333,45.01841563333335,12.259926666666667,4
2021-07-31 18:00:00,807.9600666666666,44.7768183666667,12.343346666666667,4
2021-07-31 18:30:00,807.7331333333333,44.5886336333333,12.42364,4
2021-07-31 19:00:00,807.5144666666666,44.454602066666666,12.494506666666666,4
2021-07-31 19:30:00,807.2531333333333,44.24323403333335,12.568213333333333,4
2021-07-31 20:00:00,807.0273333333333,43.977665733333424,12.64778,4
2021-07-31 20:30:00,806.9628666666667,43.68478626666683,12.725213333333333,4
2021-07-31 21:00:00,806.7388666666667,43.37819056666672,12.801213333333333,4
2021-07-31 21:30:00,806.6785333333333,43.17407953333338,12.87436,4
2021-07-31 22:00:00,806.5188,43.21522710000011,12.94208,4
2021-07-31 22:30:00,806.0291333333333,43.07735693333336,13.0038,4
2021-07-31 23:00:00,805.7458666666668,42.681923266666786,13.062373333333333,4
2021-07-31 23:30:00,805.4646,42.71268480000015,13.116806666666667,4
2021-08-01 00:00:00,805.1417333333333,42.41531063333332,13.165526666666667,4
2021-08-01 00:30:00,804.7504,42.1371640000001,13.211813333333334,4
2021-08-01 01:00:00,804.5729333333333,41.91788963333329,13.254959999999999,4
2021-08-01 01:30:00,804.3502666666666,41.773739866666574,13.294106666666666,4
2021-08-01 02:00:00,804.3342,41.57412720000002,13.329253333333334,4
2021-08-01 02:30:00,804.2102,41.55719570000008,13.359686666666667,4
2021-08-01 03:00:00,804.1286,41.272675400000026,13.384406666666667,4
2021-08-01 03:30:00,804.1628,41.13964460000011,13.402413333333334,4
2021-08-01 04:00:00,804.2442,40.917174000000045,13.414846666666666,4
2021-08-01 04:30:00,804.2771333333333,40.94806793333339,13.418,4
2021-08-01 05:00:00,804.5296666666667,41.253625666666835,13.41372,4
2021-08-01 05:30:00,805.3076666666667,42.2019155666668,13.4013,4
2021-08-01 06:00:00,806.6428666666667,43.532017066666754,13.382733333333334,4
2021-08-01 06:30:00,807.8689333333334,44.73259123333355,13.356313333333334,4
2021-08-01 07:00:00,808.5609333333334,45.466398933333494,13.31804,4
2021-08-01 07:30:00,808.8241333333333,45.80301733333329,13.266766666666665,4
2021-08-01 08:00:00,808.8914,46.01814049999996,13.204633333333334,4
2021-08-01 08:30:00,808.7787333333333,45.982971033333456,13.13678,4
2021-08-01 09:00:00,808.516,45.84871989999999,13.06564,4
2021-08-01 09:30:00,808.2088666666666,45.60174886666664,12.992926666666666,4
2021-08-01 10:00:00,807.9702,45.46097340000006,12.919926666666665,4
2021-08-01 10:30:00,807.7388,45.16737169999999,12.84764,4
2021-08-01 11:00:00,807.5130666666666,44.91920496666671,12.774926666666666,4
2021-08-01 11:30:00,807.3073333333333,44.802185533333386,12.70478,4
2021-08-01 12:00:00,807.0930666666667,44.52061866666668,12.637206666666668,4
2021-08-01 12:30:00,807.0442666666667,44.29031206666673,12.571633333333335,4
2021-08-01 13:00:00,807.1142,44.115517400000044,12.50806,4
2021-08-01 13:30:00,807.1043333333333,44.00775953333334,12.445773333333333,4
2021-08-01 14:00:00,806.9402,43.819153400000005,12.381633333333333,4
2021-08-01 14:30:00,806.7658666666667,43.54692886666692,12.320913333333333,4
2021-08-01 15:00:00,806.7342666666667,43.49901366666677,12.26976,4
2021-08-01 15:30:00,806.5759333333333,43.33252273333335,12.235313333333334,4
2021-08-01 16:00:00,806.3388,43.02197100000001,12.229853333333333,4
2021-08-01 16:30:00,806.1130666666667,42.884951566666814,12.255966666666666,4
2021-08-01 17:00:00,805.9644,42.71385150000003,12.3088,4
2021-08-01 17:30:00,805.8372666666667,42.44599956666673,12.368086666666667,4
2021-08-01 18:00:00,805.7500666666666,42.39856786666667,12.42352,4
2021-08-01 18:30:00,805.6872,42.268400999999926,12.501773333333333,4
2021-08-01 19:00:00,805.5487333333333,42.03816133333328,12.601186666666667,4
2021-08-01 19:30:00,805.5499333333333,42.030184033333285,12.717313333333333,4
2021-08-01 20:00:00,805.3988,41.910661400000095,12.843306666666667,4
2021-08-01 20:30:00,805.1588,41.71960700000011,12.977726666666667,4
2021-08-01 21:00:00,804.9830000000001,41.69778170000018,13.11972,4
2021-08-01 21:30:00,804.9043333333333,41.64664693333327,13.279413333333332,4
2021-08-01 22:00:00,804.6260666666667,41.509098866666704,13.447553333333333,4
2021-08-01 22:30:00,804.3559333333333,41.365408333333335,13.628680000000001,4
2021-08-01 23:00:00,804.1259333333333,41.164979633333246,13.828946666666667,4
2021-08-01 23:30:00,803.9958,40.95429000000013,14.03138,4
2021-08-02 00:00:00,803.9129333333333,40.86428543333341,14.218826666666667,4
2021-08-02 00:30:00,803.7687333333333,40.723144533333425,14.390126666666667,4
2021-08-02 01:00:00,803.4560666666667,40.68783626666675,14.542146666666667,4
2021-08-02 01:30:00,803.2858,40.414579900000035,14.67602,4
2021-08-02 02:00:00,803.2029333333332,40.26237363333337,14.799313333333332,4
2021-08-02 02:30:00,803.2228,40.0650442000001,14.894633333333333,4
2021-08-02 03:00:00,803.2542666666667,39.92826036666679,14.95538,4
2021-08-02 03:30:00,803.3741333333332,39.91556603333322,14.992113333333332,4
2021-08-02 04:00:00,803.4842,39.74623489999999,15.015266666666667,4
2021-08-02 04:30:00,803.5528,39.620072200000095,15.021,4
2021-08-02 05:00:00,803.5129333333333,39.59448133333342,15.007446666666667,4
2021-08-02 05:30:00,803.3473333333333,39.49720123333327,14.97846,4
2021-08-02 06:00:00,803.1473333333333,39.29618153333331,14.934759999999999,4
2021-08-02 06:30:00,802.9188,39.07682550000004,14.88034,4
2021-08-02 07:00:00,802.743,38.85004050000009,14.81906,4
2021-08-02 07:30:00,802.6500666666667,38.8753923666668,14.751066666666667,4
2021-08-02 08:00:00,802.4659333333333,38.69023933333335,14.6775,4
2021-08-02 08:30:00,802.2288,38.6152383000001,14.599646666666667,4
2021-08-02 09:00:00,801.9959333333333,38.49147953333329,14.51922,4
2021-08-02 09:30:00,801.7302666666666,38.282916066666644,14.435366666666667,4
2021-08-02 10:00:00,801.6357333333333,38.23528893333332,14.346086666666666,4
2021-08-02 10:30:00,801.5087333333333,38.19598313333336,14.255086666666665,4
2021-08-02 11:00:00,801.4671333333333,38.09014203333345,14.16052,4
2021-08-02 11:30:00,801.4557333333333,38.02571763333344,14.060953333333334,4
2021-08-02 12:00:00,801.4214666666667,38.01388436666673,13.957813333333334,4
2021-08-02 12:30:00,801.4884666666667,37.964638566666736,13.852386666666666,4
2021-08-02 13:00:00,801.6769333333333,38.00422903333333,13.74496,4
2021-08-02 13:30:00,801.8184666666667,38.031555966666815,13.63482,4
2021-08-02 14:00:00,801.9070666666667,37.966181266666695,13.52382,4
2021-08-02 14:30:00,802.0298666666666,37.96661726666673,13.41282,4
2021-08-02 15:00:00,802.1128,37.89047740000001,13.317513333333332,4
2021-08-02 15:30:00,802.1086,37.843450000000075,13.249913333333334,4
2021-08-02 16:00:00,802.0572,37.81244400000014,13.217306666666667,4
2021-08-02 16:30:00,802.1684,37.96749109999996,13.21528,4
2021-08-02 17:00:00,802.1272666666667,37.91004256666679,13.2384,4
2021-08-02 17:30:00,802.1827333333333,37.93695763333346,13.286233333333334,4
2021-08-02 18:00:00,802.3769333333333,38.11382273333345,13.35336,4
2021-08-02 18:30:00,802.3544,38.16470780000009,13.438913333333334,4
2021-08-02 19:00:00,802.4555333333334,38.30968823333342,13.542753333333334,4
2021-08-02 19:30:00,802.4529333333332,38.39274303333332,13.66602,4
2021-08-02 20:00:00,802.4585333333333,38.50031303333344,13.806433333333334,4
2021-08-02 20:30:00,802.3344666666667,38.49453156666675,13.964273333333333,4
2021-08-02 21:00:00,802.1230666666667,38.457500266666784,14.129413333333332,4
2021-08-02 21:30:00,801.9458666666667,38.30477306666671,14.299693333333334,4
2021-08-02 22:00:00,801.793,38.10500020000006,14.46884,4
2021-08-02 22:30:00,801.7072000000001,38.13238690000014,14.642546666666666,4
2021-08-02 23:00:00,801.5045333333333,38.07859643333336,14.82782,4
2021-08-02 23:30:00,801.4656666666667,38.03157216666682,15.031086666666667,4
2021-08-03 00:00:00,801.2089333333333,37.96858183333336,15.225819999999999,4
2021-08-03 00:30:00,800.9858666666668,37.81587446666674,15.414106666666667,4
2021-08-03 01:00:00,800.8044666666667,37.664045766666845,15.579993333333332,4
2021-08-03 01:30:00,800.7286,37.58002150000004,15.727006666666668,4
2021-08-03 02:00:00,800.6986,37.51535170000011,15.85788,4
2021-08-03 02:30:00,800.6828666666667,37.44557426666677,15.954633333333334,4
2021-08-03 03:00:00,800.68,37.31422539999994,16.02893333333333,4
2021-08-03 03:30:00,800.6514666666667,37.136815866666666,16.07539333333333,4
2021-08-03 04:00:00,800.7826666666667,37.094666866666785,16.09598666666667,4
2021-08-03 04:30:00,800.7615333333333,37.072513833333346,16.093580000000003,4
2021-08-03 05:00:00,800.5516666666667,36.98603086666685,16.068173333333334,4
2021-08-03 05:30:00,800.3302,36.89508580000006,16.02262,4
2021-08-03 06:00:00,800.0702666666666,36.6677828666667,15.961633333333333,4
2021-08-03 06:30:00,799.9044,36.46826610000005,15.8895,4
2021-08-03 07:00:00,799.763,36.35133890000009,15.80808,4
2021-08-03 07:30:00,799.6272666666667,36.395072766666885,15.719086666666666,4
2021-08-03 08:00:00,799.4616,36.249800100000016,15.62666,4
2021-08-03 08:30:00,799.2958666666667,36.087125866666725,15.530093333333333,4
2021-08-03 09:00:00,799.1358666666667,35.99850486666685,15.430666666666667,4
2021-08-03 09:30:00,798.9616,35.9690356000001,15.328526666666667,4
2021-08-03 10:00:00,798.8386666666667,35.78593996666666,15.224813333333334,4
2021-08-03 10:30:00,798.8314,35.77051570000003,15.11796,4
2021-08-03 11:00:00,798.7472666666667,35.73124916666677,15.009246666666666,4
2021-08-03 11:30:00,798.6672,35.61345360000007,14.89882,4
2021-08-03 12:00:00,798.6785333333333,35.55952613333341,14.785680000000001,4
2021-08-03 12:30:00,798.8112666666667,35.52808776666677,14.670253333333333,4
2021-08-03 13:00:00,799.0383333333333,35.58588423333333,14.554253333333333,4
2021-08-03 13:30:00,799.217,35.658502099999964,14.43754,4
