date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2021-08-15 09:00:00,810.97,46.701790900000105,15.249,0
2021-08-15 09:30:00,810.79,46.6645489,15.032,0
2021-08-15 10:00:00,810.66,46.64059770000006,14.829,0
2021-08-15 10:30:00,810.56,46.604838799999925,14.622,0
2021-08-15 11:00:00,810.5,46.57441010000002,14.412,0
2021-08-15 11:30:00,810.44,46.53990260000023,14.224,0
2021-08-15 12:00:00,810.47,46.56786320000003,14.014,0
2021-08-15 12:30:00,810.48,46.52279940000017,13.855,0
2021-08-15 13:00:00,810.48,46.47487350000017,13.728,0
2021-08-15 13:30:00,810.66,46.48764270000004,13.495,0
2021-08-15 14:00:00,810.74,46.51563800000008,13.359,0
2021-08-15 14:30:00,810.65,46.46642600000007,13.253,0
2021-08-15 15:00:00,810.51,46.44063240000003,13.217,0
2021-08-15 15:30:00,810.43,46.3851052,13.277,0
2021-08-15 16:00:00,810.4,46.375499200000036,13.497,0
2021-08-15 16:30:00,810.24,46.29605550000008,13.88,0
2021-08-15 17:00:00,810.14,46.19605550000006,14.442,0
2021-08-15 17:30:00,810.28,46.23612490000005,15.061,0
2021-08-15 18:00:00,810.13,45.962741200000096,15.741,0
2021-08-15 18:30:00,810.02,46.084213100000056,16.433,0
2021-08-15 19:00:00,809.81,46.01697109999998,17.224,0
2021-08-15 19:30:00,809.51,45.937226300000134,17.988,0
2021-08-15 20:00:00,809.37,45.94814190000011,18.844,0
2021-08-15 20:30:00,809.16,45.97369260000005,19.519,0
2021-08-15 21:00:00,809.0,46.04924330000006,20.048,0
2021-08-15 21:30:00,808.7,46.10307920000014,20.24,0
2021-08-15 22:00:00,808.47,46.25444700000014,20.412,0
2021-08-15 22:30:00,808.26,46.32588420000002,20.753,0
2021-08-15 23:00:00,808.33,46.38466750000009,20.814,0
2021-08-15 23:30:00,808.61,46.61572190000004,20.908,0
2021-08-16 00:00:00,808.75,46.801608399999964,20.845,0
2021-08-16 00:30:00,808.96,46.975918900000124,20.575,0
2021-08-16 01:00:00,809.02,47.145026800000096,20.239,0
2021-08-16 01:30:00,809.06,47.2869968,19.964,0
2021-08-16 02:00:00,809.29,47.364041799999995,19.716,0
2021-08-16 02:30:00,809.22,47.39907090000008,19.432,0
2021-08-16 03:00:00,809.19,47.475119700000164,18.988,0
2021-08-16 03:30:00,809.38,47.552952700000105,18.722,0
2021-08-16 04:00:00,809.48,47.54282510000007,18.307,0
2021-08-16 04:30:00,809.52,47.543056800000045,18.008,0
2021-08-16 05:00:00,809.38,47.50196770000002,17.618,0
2021-08-16 05:30:00,809.25,47.5106469000001,17.363,0
2021-08-16 06:00:00,809.05,47.37080920000005,17.081,0
2021-08-16 06:30:00,808.88,47.255873000000065,16.81,0
2021-08-16 07:00:00,808.7,47.25534020000009,16.593,0
2021-08-16 07:30:00,808.48,47.163822400000186,16.348,0
2021-08-16 08:00:00,808.25,47.13266390000001,16.136,0
2021-08-16 08:30:00,808.09,47.140914400000156,15.882,0
2021-08-16 09:00:00,807.94,46.98071740000012,15.698,0
2021-08-16 09:30:00,807.68,46.95932719999996,15.484,0
2021-08-16 10:00:00,807.34,46.88852800000018,15.281,0
2021-08-16 10:30:00,807.2,46.801552400000105,15.024,0
2021-08-16 11:00:00,807.11,46.74418280000009,14.828,0
2021-08-16 11:30:00,806.97,46.69595580000009,14.662,0
2021-08-16 12:00:00,806.78,46.61098490000006,14.484,0
2021-08-16 12:30:00,806.72,46.575457700000015,14.314,0
2021-08-16 13:00:00,806.62,46.53969880000011,14.166,0
2021-08-16 13:30:00,806.76,46.535921099999996,13.938,0
2021-08-16 14:00:00,806.77,46.43987230000005,13.776,0
2021-08-16 14:30:00,806.8,46.45151770000007,13.635,0
2021-08-16 15:00:00,806.73,46.41720720000012,13.612,0
2021-08-16 15:30:00,806.68,46.426349800000025,13.629,0
2021-08-16 16:00:00,806.53,46.342630299999996,13.794,0
2021-08-16 16:30:00,806.41,46.22976819999997,14.048,0
2021-08-16 17:00:00,806.27,46.25801870000009,14.627,0
2021-08-16 17:30:00,806.33,46.36492490000012,15.262,0
2021-08-16 18:00:00,806.63,46.72712660000013,16.035,0
2021-08-16 18:30:00,808.16,48.499815199999944,16.825,0
2021-08-16 19:00:00,809.53,50.10026740000001,17.687,0
2021-08-16 19:30:00,809.96,50.69341940000004,18.646,0
2021-08-16 20:00:00,810.04,50.88048790000005,19.02,0
2021-08-16 20:30:00,809.94,50.9630142000002,19.426,0
2021-08-16 21:00:00,809.83,51.0498163000002,19.887,0
2021-08-16 21:30:00,809.5,50.93293360000007,20.14,0
2021-08-16 22:00:00,808.97,50.71700120000014,20.313,0
2021-08-16 22:30:00,808.64,50.622551900000076,20.486,0
2021-08-16 23:00:00,808.47,50.595309900000075,20.557,0
2021-08-16 23:30:00,808.29,50.28988679999998,20.539,0
2021-08-17 00:00:00,808.06,50.16593560000001,20.399,0
2021-08-17 00:30:00,807.8,49.969156999999996,20.149,0
2021-08-17 01:00:00,807.55,49.836422500000026,19.816,0
2021-08-17 01:30:00,807.33,49.69799850000015,19.419,0
2021-08-17 02:00:00,807.21,49.48214670000016,19.131,0
2021-08-17 02:30:00,807.19,49.34692060000009,18.791,0
2021-08-17 03:00:00,807.14,49.26836900000012,18.542,0
2021-08-17 03:30:00,807.14,49.14498530000003,18.249,0
2021-08-17 04:00:00,807.2,48.988808900000095,18.007,0
2021-08-17 04:30:00,807.19,48.84420850000015,17.77,0
2021-08-17 05:00:00,806.97,48.7435134000001,17.536,0
2021-08-17 05:30:00,806.52,48.62899470000002,17.297,0
2021-08-17 06:00:00,806.26,48.46994500000005,17.069,0
2021-08-17 06:30:00,805.81,48.286086700000055,16.815,0
2021-08-17 07:00:00,805.72,48.2307565000001,16.567,0
2021-08-17 07:30:00,805.54,48.10887940000009,16.311,0
2021-08-17 08:00:00,805.33,48.127292200000056,16.049,0
2021-08-17 08:30:00,804.94,47.89534570000012,15.828,0
2021-08-17 09:00:00,804.66,47.87129040000002,15.571,0
2021-08-17 09:30:00,804.4,47.770363599999996,15.374,0
2021-08-17 10:00:00,803.96,47.61384020000014,15.155,0
2021-08-17 10:30:00,803.67,47.53185899999994,14.892,0
2021-08-17 11:00:00,803.41,47.41053820000013,14.634,0
2021-08-17 11:30:00,803.19,47.3547099000001,14.397,0
2021-08-17 12:00:00,803.16,47.33286750000002,14.206,0
2021-08-17 12:30:00,803.12,47.24290220000012,13.928,0
2021-08-17 13:00:00,802.98,47.11717800000008,13.692,0
2021-08-17 13:30:00,802.97,47.06944910000004,13.507,0
2021-08-17 14:00:00,803.09,46.994686400000205,13.264,0
2021-08-17 14:30:00,803.08,47.03873050000004,13.122,0
2021-08-17 15:00:00,802.94,46.79981960000009,13.065,0
2021-08-17 15:30:00,803.12,46.710618800000134,13.123,0
2021-08-17 16:00:00,802.89,46.64682989999994,13.252,0
2021-08-17 16:30:00,802.75,46.6720213000001,13.569,0
2021-08-17 17:00:00,802.86,46.7055438000001,13.968,0
2021-08-17 17:30:00,802.62,46.612380600000165,14.535,0
2021-08-17 18:00:00,802.74,46.616134800000054,15.175,0
2021-08-17 18:30:00,802.89,46.86810480000008,16.029,0
2021-08-17 19:00:00,802.74,46.92408420000015,16.791,0
2021-08-17 19:30:00,802.73,46.95385250000004,17.622,0
2021-08-17 20:00:00,802.7,47.1328910000002,18.542,0
2021-08-17 20:30:00,802.93,47.47811709999996,19.248,0
2021-08-17 21:00:00,803.19,47.75749140000016,19.993,0
2021-08-17 21:30:00,803.3,48.11833760000002,20.63,0
2021-08-17 22:00:00,803.14,48.22855809999999,21.096,0
2021-08-17 22:30:00,803.08,48.376576900000146,21.415,0
2021-08-17 23:00:00,802.98,48.53252160000011,21.558,0
2021-08-17 23:30:00,802.86,48.537944700000025,21.501,0
2021-08-18 00:00:00,802.63,48.442545100000075,21.186,0
2021-08-18 00:30:00,802.14,48.45831630000009,20.764,0
2021-08-18 01:00:00,801.88,48.40021690000003,20.191,0
2021-08-18 01:30:00,801.6,48.30376290000004,19.517,0
2021-08-18 02:00:00,801.7,48.243670000000066,18.91,0
2021-08-18 02:30:00,801.77,48.145419500000116,18.429,0
2021-08-18 03:00:00,801.87,48.06085380000013,17.98,0
2021-08-18 03:30:00,801.93,48.00052919999996,17.662,0
2021-08-18 04:00:00,801.84,47.920726200000104,17.35,0
2021-08-18 04:30:00,801.66,47.87736600000005,17.063,0
2021-08-18 05:00:00,801.37,47.64854800000012,16.802,0
2021-08-18 05:30:00,801.16,47.574168100000065,16.524,0
2021-08-18 06:00:00,800.89,47.38574410000001,16.309,0
2021-08-18 06:30:00,800.83,47.35429570000008,16.027,0
2021-08-18 07:00:00,800.64,47.151039600000104,15.776,0
2021-08-18 07:30:00,800.47,47.07485200000008,15.506,0
2021-08-18 08:00:00,800.19,46.94474790000015,15.267,0
2021-08-18 08:30:00,800.0,46.87915129999999,15.024,0
2021-08-18 09:00:00,799.58,46.75486430000001,14.779,0
2021-08-18 09:30:00,799.42,46.684597900000085,14.533,0
2021-08-18 10:00:00,799.15,46.676660800000036,14.305,0
2021-08-18 10:30:00,798.95,46.553138300000114,14.043,0
2021-08-18 11:00:00,798.76,46.492640200000096,13.816,0
2021-08-18 11:30:00,798.71,46.43142350000005,13.58,0
2021-08-18 12:00:00,798.46,46.32316180000009,13.367,0
2021-08-18 12:30:00,798.32,46.2270089000001,13.119,0
2021-08-18 13:00:00,798.28,46.20332410000003,12.921,0
2021-08-18 13:30:00,798.29,46.10319649999997,12.748,0
2021-08-18 14:00:00,798.3,46.08872370000006,12.514,0
2021-08-18 14:30:00,798.4,45.973567,12.402,0
2021-08-18 15:00:00,798.51,46.03768050000008,12.316,0
2021-08-18 15:30:00,798.38,45.926035100000036,12.343,0
2021-08-18 16:00:00,798.32,45.78853790000005,12.475,0
2021-08-18 16:30:00,798.3,45.77669549999996,12.761,0
2021-08-18 17:00:00,798.32,45.64272080000012,13.178,0
2021-08-18 17:30:00,798.32,45.47345060000009,13.757,0
2021-08-18 18:00:00,798.45,45.481086600000026,14.391,0
2021-08-18 18:30:00,798.48,45.55289430000016,14.965,0
2021-08-18 19:00:00,798.46,45.53901250000001,15.749,0
2021-08-18 19:30:00,798.4,45.519800499999974,16.71,0
2021-08-18 20:00:00,798.39,45.51795809999999,17.473,0
2021-08-18 20:30:00,798.31,45.41552469999999,18.311,0
2021-08-18 21:00:00,798.49,45.60572170000012,19.007,0
2021-08-18 21:30:00,798.6,45.57602280000003,19.493,0
2021-08-18 22:00:00,798.82,45.66550120000011,19.881,0
2021-08-18 22:30:00,798.89,45.67431920000001,19.989,0
2021-08-18 23:00:00,798.79,45.588595000000055,19.965,0
2021-08-18 23:30:00,798.83,45.82437740000012,19.885,0
2021-08-19 00:00:00,799.07,45.933855800000174,19.743,0
2021-08-19 00:30:00,799.38,46.13678730000004,19.475,0
2021-08-19 01:00:00,799.64,46.36007810000012,19.092,0
2021-08-19 01:30:00,799.85,46.50685670000007,18.641,0
2021-08-19 02:00:00,799.9,46.66290550000008,18.11,0
2021-08-19 02:30:00,800.34,46.80311370000004,17.627,0
2021-08-19 03:00:00,800.42,46.767887599999995,17.209,0
2021-08-19 03:30:00,800.71,46.863124900000116,16.65,0
2021-08-19 04:00:00,801.0,46.83293910000009,16.283,0
2021-08-19 04:30:00,801.1,46.81465390000005,15.945,0
2021-08-19 05:00:00,801.13,46.77837340000008,15.576,0
2021-08-19 05:30:00,801.09,46.7699841000001,15.273,0
2021-08-19 06:00:00,801.14,46.723112600000036,14.991,0
2021-08-19 06:30:00,801.18,46.66828050000004,14.652,0
2021-08-19 07:00:00,801.07,46.5929503000001,14.268,0
2021-08-19 07:30:00,801.03,46.55906849999997,14.017,0
2021-08-19 08:00:00,800.81,46.428802099999984,13.745,0
2021-08-19 08:30:00,800.75,46.33311260000005,13.48,0
2021-08-19 09:00:00,800.74,46.244595700000104,13.339,0
2021-08-19 09:30:00,800.59,46.23531430000014,13.13,0
2021-08-19 10:00:00,800.45,46.08001880000006,12.886,0
2021-08-19 10:30:00,800.47,46.00518670000008,12.657,0
2021-08-19 11:00:00,800.56,45.92183770000008,12.447,0
2021-08-19 11:30:00,800.34,45.7834137000001,12.201,0
2021-08-19 12:00:00,800.32,45.763413700000115,12.014,0
2021-08-19 12:30:00,800.44,45.64276450000011,11.701,0
2021-08-19 13:00:00,800.4,45.55075980000004,11.474,0
2021-08-19 13:30:00,800.52,45.50250930000004,11.285,0
2021-08-19 14:00:00,800.71,45.4681753000001,11.059,0
2021-08-19 14:30:00,800.82,45.29469870000014,10.826,0
2021-08-19 15:00:00,800.58,45.28413120000005,10.751,0
2021-08-19 15:30:00,800.44,45.27261340000007,10.744,0
2021-08-19 16:00:00,800.31,45.21501209999997,10.855,0
2021-08-19 16:30:00,800.15,45.08662279999999,11.141,0
2021-08-19 17:00:00,800.37,45.05985540000006,11.658,0
2021-08-19 17:30:00,800.51,45.13153550000004,12.212,0
2021-08-19 18:00:00,800.41,44.99176719999991,13.171,0
2021-08-19 18:30:00,800.3,45.01126910000005,14.059,0
2021-08-19 19:00:00,800.05,44.95807120000006,14.93,0
2021-08-19 19:30:00,800.01,44.88340140000014,15.833,0
2021-08-19 20:00:00,799.93,44.99408530000005,16.705,0
2021-08-19 20:30:00,799.74,44.911153799999965,17.366,0
2021-08-19 21:00:00,799.67,44.937005600000134,18.123,0
2021-08-19 21:30:00,799.77,44.930956800000104,18.669,0
2021-08-19 22:00:00,799.6,44.77727200000004,19.145,0
2021-08-19 22:30:00,799.54,44.77539490000004,19.511,0
2021-08-19 23:00:00,799.42,44.807330200000024,19.66,0
2021-08-19 23:30:00,799.35,44.83828050000011,19.711,0
2021-08-20 00:00:00,799.31,44.80643810000004,19.661,0
2021-08-20 00:30:00,799.42,44.84301970000001,19.357,0
2021-08-20 01:00:00,799.68,44.96637989999999,19.032,0
2021-08-20 01:30:00,799.76,44.954606900000044,18.517,0
2021-08-20 02:00:00,799.67,44.96963600000004,18.006,0
2021-08-20 02:30:00,799.83,45.04296150000016,17.445,0
2021-08-20 03:00:00,800.01,45.092439900000045,16.969,0
2021-08-20 03:30:00,800.29,45.180736300000035,16.453,0
2021-08-20 04:00:00,800.36,45.12837230000014,16.025,0
2021-08-20 04:30:00,800.54,45.23291449999999,15.568,0
2021-08-20 05:00:00,800.54,45.25024940000003,15.127,0
2021-08-20 05:30:00,800.68,45.19854580000003,14.697,0
2021-08-20 06:00:00,800.82,45.2967381000002,14.333,0
2021-08-20 06:30:00,800.86,45.3306199000001,13.979,0
2021-08-20 07:00:00,800.82,45.2732850000001,13.706,0
2021-08-20 07:30:00,800.82,45.34160490000011,13.395,0
2021-08-20 08:00:00,800.7,45.37659930000018,13.182,0
2021-08-20 08:30:00,800.53,45.36057399999993,12.982,0
2021-08-20 09:00:00,800.36,45.37921849999998,12.765,0
2021-08-20 09:30:00,800.27,45.29941550000001,12.605,0
2021-08-20 10:00:00,800.28,45.32063219999998,12.466,0
2021-08-20 10:30:00,800.07,45.299276700000064,12.306,0
2021-08-20 11:00:00,799.96,45.237202600000046,12.131,0
2021-08-20 11:30:00,799.88,45.18677390000005,11.969,0
2021-08-20 12:00:00,799.9,45.137434299999995,11.792,0
2021-08-20 12:30:00,799.87,45.17677390000006,11.615,0
2021-08-20 13:00:00,800.01,45.113853600000084,11.384,0
2021-08-20 13:30:00,800.15,45.11313500000006,11.213,0
2021-08-20 14:00:00,800.33,45.01781600000004,11.031,0
2021-08-20 14:30:00,800.39,45.06048110000006,10.915,0
2021-08-20 15:00:00,800.35,44.988870399999996,10.817,0
2021-08-20 15:30:00,800.39,44.97380659999999,10.826,0
2021-08-20 16:00:00,800.18,44.93103740000004,10.964,0
2021-08-20 16:30:00,800.17,44.825185600000054,11.318,0
2021-08-20 17:00:00,800.15,44.77561430000003,11.667,0
2021-08-20 17:30:00,800.09,44.66870810000012,12.16,0
2021-08-20 18:00:00,800.02,44.54874280000013,12.81,0
2021-08-20 18:30:00,800.03,44.62604299999998,13.704,0
2021-08-20 19:00:00,799.66,44.53849990000015,14.535,0
2021-08-20 19:30:00,799.47,44.469844200000125,15.428,0
2021-08-20 20:00:00,799.4,44.4528686000001,16.255,0
2021-08-20 20:30:00,799.25,44.3905628,17.01,0
2021-08-20 21:00:00,799.13,44.458187599999974,17.764,0
2021-08-20 21:30:00,798.92,44.3705516,18.358,0
2021-08-20 22:00:00,798.83,44.46817640000006,18.782,0
2021-08-20 22:30:00,798.56,44.31748129999994,19.2,0
2021-08-20 23:00:00,798.42,44.208072300000026,19.419,0
2021-08-20 23:30:00,798.25,44.242012300000056,19.464,0
2021-08-21 00:00:00,798.19,44.246253400000114,19.466,0
2021-08-21 00:30:00,798.13,44.12915020000014,19.28,0
2021-08-21 01:00:00,798.13,44.172997300000134,18.852,0
2021-08-21 01:30:00,798.22,44.30276560000016,18.346,0
2021-08-21 02:00:00,798.18,44.277041399999916,17.822,0
2021-08-21 02:30:00,798.22,44.29562770000007,17.351,0
2021-08-21 03:00:00,798.17,44.363912899999946,16.857,0
2021-08-21 03:30:00,798.34,44.42888380000011,16.455,0
2021-08-21 04:00:00,798.5,44.45836220000001,15.967,0
2021-08-21 04:30:00,798.48,44.56480500000009,15.657,0
2021-08-21 05:00:00,798.4,44.44911549999995,15.361,0
2021-08-21 05:30:00,798.21,44.509961700000076,15.043,0
2021-08-21 06:00:00,798.13,44.43302080000001,14.723,0
2021-08-21 06:30:00,798.26,44.54874499999994,14.411,0
2021-08-21 07:00:00,798.29,44.51552360000005,14.11,0
2021-08-21 07:30:00,798.11,44.50887260000002,13.888,0
2021-08-21 08:00:00,798.06,44.49252270000011,13.599,0
2021-08-21 08:30:00,797.93,44.55116720000001,13.309,0
2021-08-21 09:00:00,797.74,44.53655560000004,13.023,0
2021-08-21 09:30:00,797.48,44.48049560000004,12.791,0
2021-08-21 10:00:00,797.27,44.50910540000007,12.516,0
2021-08-21 10:30:00,797.2,44.54821330000016,12.282,0
2021-08-21 11:00:00,797.13,44.489430000000084,12.079,0
2021-08-21 11:30:00,797.05,44.513439399999925,11.84,0
2021-08-21 12:00:00,796.92,44.493566999999985,11.655,0
2021-08-21 12:30:00,796.85,44.52247790000001,11.427,0
2021-08-21 13:00:00,796.78,44.50142349999999,11.246,0
2021-08-21 13:30:00,796.94,44.532941300000175,11.05,0
2021-08-21 14:00:00,797.03,44.48324240000011,10.896,0
2021-08-21 14:30:00,797.08,44.3864056000001,10.735,0
2021-08-21 15:00:00,796.9,44.39912890000005,10.655,0
2021-08-21 15:30:00,796.84,44.289163600000165,10.71,0
2021-08-21 16:00:00,796.77,44.29462139999998,10.854,0
2021-08-21 16:30:00,796.9,44.255351200000064,11.095,0
2021-08-21 17:00:00,796.74,44.2197546000001,11.529,0
2021-08-21 17:30:00,796.65,44.20011390000002,12.175,0
2021-08-21 18:00:00,796.65,44.085907500000076,13.05,0
2021-08-21 18:30:00,796.83,44.17209510000009,13.901,0
2021-08-21 19:00:00,796.69,43.992326800000114,14.733,0
2021-08-21 19:30:00,796.7,44.038016300000095,15.559,0
2021-08-21 20:00:00,796.41,43.86630150000008,16.486,0
2021-08-21 20:30:00,796.33,43.94435500000009,17.193,0
2021-08-21 21:00:00,796.18,43.91977810000003,17.994,0
2021-08-21 21:30:00,796.25,43.89596570000015,18.595,0
2021-08-21 22:00:00,796.13,43.76474900000005,19.132,0
2021-08-21 22:30:00,796.27,43.97612800000013,19.498,0
2021-08-21 23:00:00,796.39,43.90646379999998,19.634,0
2021-08-21 23:30:00,796.37,43.8018287000001,19.678,0
2021-08-22 00:00:00,796.28,43.845409399999994,19.552,0
2021-08-22 00:30:00,796.37,43.87218800000005,19.268,0
2021-08-22 01:00:00,796.29,43.79422740000007,18.832,0
2021-08-22 01:30:00,796.34,43.846266800000194,18.35,0
2021-08-22 02:00:00,796.48,43.90774990000011,17.786,0
2021-08-22 02:30:00,796.59,43.9647255000001,17.226,0
2021-08-22 03:00:00,796.96,44.01046090000011,16.809,0
2021-08-22 03:30:00,796.99,44.06289430000015,16.346,0
2021-08-22 04:00:00,797.24,44.07734360000006,15.95,0
2021-08-22 04:30:00,797.53,44.11139889999993,15.587,0
2021-08-22 05:00:00,797.78,44.099335999999994,15.248,0
2021-08-22 05:30:00,797.77,44.20864089999998,14.929,0
2021-08-22 06:00:00,797.72,44.14742420000016,14.574,0
