date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2022-10-22 07:00:00,24.505920000000003,3.918,0
2022-10-22 07:30:00,24.505920000000003,3.819,0
2022-10-22 08:00:00,24.505920000000003,3.733,0
2022-10-22 08:30:00,24.505920000000003,3.659,0
2022-10-22 09:00:00,24.475440000000003,3.607,0
2022-10-22 09:30:00,24.475440000000003,3.549,0
2022-10-22 10:00:00,24.505920000000003,3.496,0
2022-10-22 10:30:00,24.444960000000002,3.449,0
2022-10-22 11:00:00,24.505920000000003,3.412,0
2022-10-22 11:30:00,24.475440000000003,3.388,0
2022-10-22 12:00:00,24.475440000000003,3.371,0
2022-10-22 12:30:00,24.505920000000003,3.345,0
2022-10-22 13:00:00,24.505920000000003,3.299,0
2022-10-22 13:30:00,24.475440000000003,3.266,0
2022-10-22 14:00:00,24.475440000000003,3.242,0
2022-10-22 14:30:00,24.41448,3.214,0
2022-10-22 15:00:00,24.5364,3.209,0
2022-10-22 15:30:00,24.505920000000003,3.197,0
2022-10-22 16:00:00,24.505920000000003,3.224,0
2022-10-22 16:30:00,24.505920000000003,3.307,0
2022-10-22 17:00:00,24.505920000000003,3.466,0
2022-10-22 17:30:00,24.5364,3.625,0
2022-10-22 18:00:00,24.56688,3.816,0
2022-10-22 18:30:00,24.56688,4.075,0
2022-10-22 19:00:00,24.56688,4.374,0
2022-10-22 19:30:00,24.597360000000002,4.626,0
2022-10-22 20:00:00,24.505920000000003,4.782,0
2022-10-22 20:30:00,24.5364,4.869,0
2022-10-22 21:00:00,24.56688,4.966,0
2022-10-22 21:30:00,24.56688,5.068,0
2022-10-22 22:00:00,24.597360000000002,5.159,0
2022-10-22 22:30:00,24.658320000000003,5.178,0
2022-10-22 23:00:00,24.597360000000002,5.125,0
2022-10-22 23:30:00,24.6888,5.022,0
2022-10-23 00:00:00,24.749760000000002,4.44,0
2022-10-23 00:30:00,24.78024,4.325,0
2022-10-23 01:00:00,24.71928,4.113,0
2022-10-23 01:30:00,24.658320000000003,3.956,0
2022-10-23 02:00:00,24.71928,3.721,0
2022-10-23 02:30:00,24.71928,3.44,0
2022-10-23 03:00:00,24.78024,3.217,0
2022-10-23 03:30:00,24.749760000000002,3.034,0
2022-10-23 04:00:00,24.71928,2.871,0
2022-10-23 04:30:00,24.71928,2.739,0
2022-10-23 05:00:00,24.81072,2.604,0
2022-10-23 05:30:00,24.871679999999998,2.5,0
2022-10-23 06:00:00,24.871679999999998,2.371,0
2022-10-23 06:30:00,24.841199999999997,2.276,0
2022-10-23 07:00:00,24.81072,2.18,0
2022-10-23 07:30:00,24.81072,2.091,0
2022-10-23 08:00:00,24.81072,1.982,0
2022-10-23 08:30:00,24.78024,1.865,0
2022-10-23 09:00:00,24.81072,1.739,0
2022-10-23 09:30:00,24.749760000000002,1.62,0
2022-10-23 10:00:00,24.749760000000002,1.499,0
2022-10-23 10:30:00,24.749760000000002,1.347,0
2022-10-23 11:00:00,24.78024,1.189,0
2022-10-23 11:30:00,24.81072,1.028,0
2022-10-23 12:00:00,24.871679999999998,0.875,0
2022-10-23 12:30:00,24.81072,0.744,0
2022-10-23 13:00:00,24.71928,0.609,4
2022-10-23 13:30:00,24.384,0.478,4
2022-10-23 14:00:00,24.0792,0.382,4
2022-10-23 14:30:00,23.713440000000002,0.303,4
2022-10-23 15:00:00,23.28672,0.255,4
2022-10-23 15:30:00,23.04288,0.236,4
2022-10-23 16:00:00,22.86,0.221,4
2022-10-23 16:30:00,22.7076,0.255,4
2022-10-23 17:00:00,22.7076,0.441,4
2022-10-23 17:30:00,22.58568,0.535,4
2022-10-23 18:00:00,22.21992,0.566,4
2022-10-23 18:30:00,21.97608,0.69,4
2022-10-23 19:00:00,22.03704,0.846,4
2022-10-23 19:30:00,22.12848,1.032,4
2022-10-23 20:00:00,22.2504,1.277,4
2022-10-23 20:30:00,22.76856,1.512,4
2022-10-23 21:00:00,23.07336,1.777,4
2022-10-23 21:30:00,23.04288,1.95,4
2022-10-23 22:00:00,23.07336,1.942,4
2022-10-23 22:30:00,23.34768,1.924,4
2022-10-23 23:00:00,23.622,1.965,4
2022-10-23 23:30:00,23.80488,2.041,4
2022-10-24 00:00:00,24.353520000000003,2.161,4
2022-10-24 00:30:00,24.658320000000003,2.279,4
2022-10-24 01:00:00,24.749760000000002,2.366,4
2022-10-24 01:30:00,24.78024,2.358,4
2022-10-24 02:00:00,24.6888,2.247,4
2022-10-24 02:30:00,24.505920000000003,2.093,4
2022-10-24 03:00:00,24.323040000000002,1.932,4
2022-10-24 03:30:00,24.26208,1.75,4
2022-10-24 04:00:00,25.69464,1.521,4
2022-10-24 04:30:00,26.02992,1.253,4
2022-10-24 05:00:00,25.93848,0.987,4
2022-10-24 05:30:00,25.54224,0.782,4
2022-10-24 06:00:00,25.4508,0.589,4
2022-10-24 06:30:00,25.4508,0.446,4
2022-10-24 07:00:00,25.328879999999998,0.337,4
2022-10-24 07:30:00,25.11552,0.23,4
2022-10-24 08:00:00,24.5364,0.141,4
2022-10-24 08:30:00,24.323040000000002,0.079,4
2022-10-24 09:00:00,24.29256,0.054,4
2022-10-24 09:30:00,24.26208,0.045,4
2022-10-24 10:00:00,24.201120000000003,0.042,4
2022-10-24 10:30:00,24.14016,0.043,4
2022-10-24 11:00:00,24.29256,0.044,4
2022-10-24 11:30:00,24.41448,0.047,4
2022-10-24 12:00:00,24.2316,0.05,4
2022-10-24 12:30:00,23.95728,0.055,4
2022-10-24 13:00:00,23.65248,0.061,4
2022-10-24 13:30:00,23.28672,0.068,4
2022-10-24 14:00:00,22.92096,0.068,4
2022-10-24 14:30:00,22.64664,0.074,4
2022-10-24 15:00:00,22.37232,0.092,4
2022-10-24 15:30:00,22.2504,0.086,4
2022-10-24 16:00:00,22.34184,0.105,4
2022-10-24 16:30:00,22.52472,0.159,4
2022-10-24 17:00:00,22.89048,0.326,4
2022-10-24 17:30:00,23.256240000000002,0.395,4
2022-10-24 18:00:00,23.743920000000003,0.45,4
2022-10-24 18:30:00,23.50008,0.608,4
2022-10-24 19:00:00,23.0124,0.749,4
2022-10-24 19:30:00,22.7076,0.882,4
2022-10-24 20:00:00,22.64664,1.037,4
2022-10-24 20:30:00,23.83536,1.275,4
2022-10-24 21:00:00,25.23744,1.565,4
2022-10-24 21:30:00,25.35936,1.617,4
2022-10-24 22:00:00,25.42032,1.695,4
2022-10-24 22:30:00,25.23744,1.859,4
2022-10-24 23:00:00,24.871679999999998,2.038,4
2022-10-24 23:30:00,24.56688,2.183,4
2022-10-25 00:00:00,24.29256,2.3,4
2022-10-25 00:30:00,24.0792,2.375,4
2022-10-25 01:00:00,25.145999999999997,2.421,4
2022-10-25 01:30:00,27.584400000000002,2.406,4
2022-10-25 02:00:00,27.67584,2.29,4
2022-10-25 02:30:00,27.55392,2.093,4
2022-10-25 03:00:00,27.37104,1.878,4
2022-10-25 03:30:00,27.15768,1.693,4
2022-10-25 04:00:00,26.91384,1.553,4
2022-10-25 04:30:00,26.70048,1.404,4
2022-10-25 05:00:00,26.48712,1.269,4
2022-10-25 05:30:00,26.2128,1.112,4
2022-10-25 06:00:00,25.99944,0.969,4
2022-10-25 06:30:00,25.81656,0.835,4
2022-10-25 07:00:00,25.66416,0.713,4
2022-10-25 07:30:00,25.54224,0.615,4
2022-10-25 08:00:00,25.4508,0.522,4
2022-10-25 08:30:00,25.38984,0.443,4
2022-10-25 09:00:00,25.328879999999998,0.37,4
2022-10-25 09:30:00,25.26792,0.3,4
2022-10-25 10:00:00,25.20696,0.241,4
2022-10-25 10:30:00,25.176479999999998,0.187,4
2022-10-25 11:00:00,25.11552,0.137,4
2022-10-25 11:30:00,25.08504,0.091,4
2022-10-25 12:00:00,25.024079999999998,0.054,4
2022-10-25 12:30:00,24.993599999999997,0.022,4
2022-10-25 13:00:00,24.871679999999998,0.005,4
2022-10-25 13:30:00,24.78024,-0.006,4
2022-10-25 14:00:00,24.96312,-0.002,4
2022-10-25 14:30:00,25.11552,0.005,4
2022-10-25 15:00:00,25.145999999999997,0.016,4
2022-10-25 15:30:00,24.96312,0.027,4
2022-10-25 16:00:00,24.5364,0.044,4
2022-10-25 16:30:00,24.444960000000002,0.083,4
2022-10-25 17:00:00,24.323040000000002,0.263,4
2022-10-25 17:30:00,24.444960000000002,0.316,4
2022-10-25 18:00:00,23.896320000000003,0.421,4
2022-10-25 18:30:00,23.408640000000002,0.577,4
2022-10-25 19:00:00,23.3172,0.76,4
2022-10-25 19:30:00,23.591520000000003,0.987,4
2022-10-25 20:00:00,23.743920000000003,1.203,4
2022-10-25 20:30:00,23.34768,1.436,4
2022-10-25 21:00:00,23.04288,1.664,4
2022-10-25 21:30:00,22.73808,1.87,4
2022-10-25 22:00:00,22.76856,2.01,4
2022-10-25 22:30:00,23.591520000000003,2.173,4
2022-10-25 23:00:00,23.68296,2.353,4
2022-10-25 23:30:00,23.743920000000003,2.577,4
2022-10-26 00:00:00,24.41448,2.795,4
2022-10-26 00:30:00,24.96312,3.002,4
2022-10-26 01:00:00,25.20696,3.156,4
2022-10-26 01:30:00,25.145999999999997,3.115,4
2022-10-26 02:00:00,24.96312,3.012,4
2022-10-26 02:30:00,25.35936,2.889,4
2022-10-26 03:00:00,26.18232,2.714,4
2022-10-26 03:30:00,25.99944,2.48,4
2022-10-26 04:00:00,25.93848,2.269,4
2022-10-26 04:30:00,25.93848,2.059,4
2022-10-26 05:00:00,25.81656,1.869,4
2022-10-26 05:30:00,25.63368,1.705,4
2022-10-26 06:00:00,25.51176,1.546,4
2022-10-26 06:30:00,25.35936,1.402,4
2022-10-26 07:00:00,25.23744,1.26,4
2022-10-26 07:30:00,25.145999999999997,1.141,4
2022-10-26 08:00:00,25.05456,1.003,4
2022-10-26 08:30:00,24.93264,0.854,4
2022-10-26 09:00:00,24.871679999999998,0.725,4
2022-10-26 09:30:00,24.841199999999997,0.597,4
2022-10-26 10:00:00,24.81072,0.464,4
2022-10-26 10:30:00,24.78024,0.325,4
2022-10-26 11:00:00,24.71928,0.221,4
2022-10-26 11:30:00,24.201120000000003,0.135,4
2022-10-26 12:00:00,23.622,0.086,4
2022-10-26 12:30:00,23.37816,0.061,4
2022-10-26 13:00:00,23.561040000000002,0.062,4
2022-10-26 13:30:00,23.713440000000002,0.067,4
2022-10-26 14:00:00,23.622,0.084,4
2022-10-26 14:30:00,22.89048,0.093,4
2022-10-26 15:00:00,22.15896,0.107,4
2022-10-26 15:30:00,21.915119999999998,0.123,4
2022-10-26 16:00:00,22.18944,0.127,4
2022-10-26 16:30:00,22.58568,0.17,4
2022-10-26 17:00:00,22.79904,0.317,4
2022-10-26 17:30:00,22.95144,0.375,4
2022-10-26 18:00:00,23.13432,0.397,4
2022-10-26 18:30:00,23.19528,0.518,4
2022-10-26 19:00:00,23.3172,0.641,4
2022-10-26 19:30:00,22.98192,0.764,4
2022-10-26 20:00:00,22.82952,0.874,4
2022-10-26 20:30:00,23.19528,0.998,4
2022-10-26 21:00:00,23.561040000000002,1.139,4
2022-10-26 21:30:00,23.4696,1.207,4
2022-10-26 22:00:00,23.22576,1.165,4
2022-10-26 22:30:00,22.92096,1.136,4
2022-10-26 23:00:00,23.561040000000002,1.142,4
2022-10-26 23:30:00,24.170640000000002,1.146,4
2022-10-27 00:00:00,24.0792,1.216,4
2022-10-27 00:30:00,24.170640000000002,1.306,4
2022-10-27 01:00:00,24.597360000000002,1.379,4
2022-10-27 01:30:00,24.597360000000002,1.372,4
2022-10-27 02:00:00,24.41448,1.309,4
2022-10-27 02:30:00,24.323040000000002,1.207,4
2022-10-27 03:00:00,24.10968,1.099,4
2022-10-27 03:30:00,23.98776,1.003,4
2022-10-27 04:00:00,26.0604,0.869,4
2022-10-27 04:30:00,25.78608,0.724,4
2022-10-27 05:00:00,25.328879999999998,0.557,4
2022-10-27 05:30:00,25.42032,0.393,4
2022-10-27 06:00:00,25.51176,0.271,4
2022-10-27 06:30:00,25.26792,0.183,4
2022-10-27 07:00:00,24.658320000000003,0.103,4
2022-10-27 07:30:00,24.170640000000002,0.044,4
2022-10-27 08:00:00,24.201120000000003,0.008,4
2022-10-27 08:30:00,24.10968,0.001,4
2022-10-27 09:00:00,24.0792,0.007,4
2022-10-27 09:30:00,23.9268,0.016,4
2022-10-27 10:00:00,23.9268,0.03,4
2022-10-27 10:30:00,24.048720000000003,0.039,4
2022-10-27 11:00:00,24.14016,0.049,4
2022-10-27 11:30:00,24.170640000000002,0.049,4
2022-10-27 12:00:00,24.170640000000002,0.057,4
2022-10-27 12:30:00,24.0792,0.062,4
2022-10-27 13:00:00,23.83536,0.065,4
2022-10-27 13:30:00,23.4696,0.072,4
2022-10-27 14:00:00,23.04288,0.074,4
2022-10-27 14:30:00,22.67712,0.075,4
2022-10-27 15:00:00,22.37232,0.081,4
2022-10-27 15:30:00,22.06752,0.099,4
2022-10-27 16:00:00,21.9456,0.105,4
2022-10-27 16:30:00,22.06752,0.136,4
2022-10-27 17:00:00,22.15896,0.299,4
2022-10-27 17:30:00,22.34184,0.369,4
2022-10-27 18:00:00,22.7076,0.378,4
2022-10-27 18:30:00,23.22576,0.468,4
2022-10-27 19:00:00,23.95728,0.637,4
2022-10-27 19:30:00,23.7744,0.758,4
2022-10-27 20:00:00,23.4696,0.843,4
2022-10-27 20:30:00,24.2316,0.946,4
2022-10-27 21:00:00,24.201120000000003,1.029,4
2022-10-27 21:30:00,24.018240000000002,1.039,4
2022-10-27 22:00:00,23.9268,1.039,4
2022-10-27 22:30:00,24.018240000000002,1.057,4
2022-10-27 23:00:00,24.597360000000002,1.098,4
2022-10-27 23:30:00,24.871679999999998,1.196,4
2022-10-28 00:00:00,25.20696,1.318,4
2022-10-28 00:30:00,25.11552,1.425,4
2022-10-28 01:00:00,24.90216,1.461,4
2022-10-28 01:30:00,24.749760000000002,1.423,4
2022-10-28 02:00:00,24.749760000000002,1.357,4
2022-10-28 02:30:00,27.34056,1.266,4
2022-10-28 03:00:00,27.584400000000002,1.123,4
2022-10-28 03:30:00,27.52344,0.927,4
2022-10-28 04:00:00,27.279600000000002,0.751,4
2022-10-28 04:30:00,26.974800000000002,0.629,4
2022-10-28 05:00:00,26.67,0.542,4
2022-10-28 05:30:00,26.33472,0.443,4
2022-10-28 06:00:00,25.908,0.353,4
2022-10-28 06:30:00,25.66416,0.252,4
2022-10-28 07:00:00,25.2984,0.161,4
2022-10-28 07:30:00,24.93264,0.075,4
2022-10-28 08:00:00,24.841199999999997,0.014,4
2022-10-28 08:30:00,24.71928,-0.008,4
2022-10-28 09:00:00,24.597360000000002,-0.01,4
2022-10-28 09:30:00,24.5364,-0.009,4
2022-10-28 10:00:00,24.444960000000002,-0.005,4
2022-10-28 10:30:00,24.384,0.001,4
2022-10-28 11:00:00,24.384,0.006,4
2022-10-28 11:30:00,24.505920000000003,0.013,4
2022-10-28 12:00:00,24.627840000000003,0.022,4
2022-10-28 12:30:00,24.6888,0.029,4
2022-10-28 13:00:00,24.56688,0.036,4
2022-10-28 13:30:00,24.353520000000003,0.049,4
2022-10-28 14:00:00,24.323040000000002,0.057,4
2022-10-28 14:30:00,24.2316,0.059,4
2022-10-28 15:00:00,24.018240000000002,0.059,4
2022-10-28 15:30:00,23.561040000000002,0.07,4
2022-10-28 16:00:00,23.0124,0.08,4
2022-10-28 16:30:00,22.5552,0.116,4
2022-10-28 17:00:00,22.58568,0.259,4
2022-10-28 17:30:00,23.0124,0.268,4
2022-10-28 18:00:00,23.22576,0.292,4
2022-10-28 18:30:00,23.68296,0.416,4
2022-10-28 19:00:00,23.9268,0.58,4
2022-10-28 19:30:00,23.50008,0.688,4
2022-10-28 20:00:00,24.658320000000003,0.825,4
2022-10-28 20:30:00,24.41448,0.934,4
2022-10-28 21:00:00,24.018240000000002,0.936,4
2022-10-28 21:30:00,23.80488,1.011,4
2022-10-28 22:00:00,23.68296,1.07,4
2022-10-28 22:30:00,23.9268,1.148,4
2022-10-28 23:00:00,24.384,1.268,4
2022-10-28 23:30:00,25.26792,1.422,4
2022-10-29 00:00:00,25.328879999999998,1.589,4
2022-10-29 00:30:00,25.176479999999998,1.676,4
2022-10-29 01:00:00,25.08504,1.668,4
2022-10-29 01:30:00,25.08504,1.621,4
2022-10-29 02:00:00,25.05456,1.56,4
2022-10-29 02:30:00,27.15768,1.469,4
2022-10-29 03:00:00,26.822400000000002,1.335,4
2022-10-29 03:30:00,26.54808,1.164,4
2022-10-29 04:00:00,26.39568,1.013,4
2022-10-29 04:30:00,26.27376,0.873,4
2022-10-29 05:00:00,26.09088,0.747,4
2022-10-29 05:30:00,25.87752,0.641,4
2022-10-29 06:00:00,25.69464,0.54,4
2022-10-29 06:30:00,25.51176,0.433,4
2022-10-29 07:00:00,25.35936,0.331,4
2022-10-29 07:30:00,25.20696,0.23,4
2022-10-29 08:00:00,24.81072,0.134,4
2022-10-29 08:30:00,24.56688,0.05,4
2022-10-29 09:00:00,24.41448,-0.004,4
2022-10-29 09:30:00,24.384,-0.013,4
2022-10-29 10:00:00,24.444960000000002,-0.009,4
2022-10-29 10:30:00,24.597360000000002,-0.002,4
2022-10-29 11:00:00,24.597360000000002,-0.001,4
2022-10-29 11:30:00,24.170640000000002,0.009,4
2022-10-29 12:00:00,24.14016,0.018,4
2022-10-29 12:30:00,24.10968,0.028,4
2022-10-29 13:00:00,24.0792,0.032,4
2022-10-29 13:30:00,23.98776,0.042,4
2022-10-29 14:00:00,23.713440000000002,0.045,4
2022-10-29 14:30:00,23.37816,0.053,4
2022-10-29 15:00:00,23.10384,0.061,4
2022-10-29 15:30:00,22.73808,0.076,4
2022-10-29 16:00:00,22.43328,0.079,4
2022-10-29 16:30:00,22.37232,0.127,4
2022-10-29 17:00:00,22.82952,0.264,4
2022-10-29 17:30:00,23.3172,0.297,4
2022-10-29 18:00:00,23.80488,0.32,4
2022-10-29 18:30:00,24.018240000000002,0.444,4
2022-10-29 19:00:00,23.95728,0.569,4
2022-10-29 19:30:00,23.68296,0.69,4
2022-10-29 20:00:00,23.743920000000003,0.828,4
2022-10-29 20:30:00,23.98776,0.994,4
2022-10-29 21:00:00,23.743920000000003,1.106,4
2022-10-29 21:30:00,23.561040000000002,1.167,4
2022-10-29 22:00:00,24.384,1.19,4
2022-10-29 22:30:00,24.6888,1.28,4
2022-10-29 23:00:00,24.505920000000003,1.425,4
2022-10-29 23:30:00,24.41448,1.615,4
2022-10-30 00:00:00,24.56688,1.797,4
2022-10-30 00:30:00,24.6888,1.911,4
2022-10-30 01:00:00,24.871679999999998,1.96,4
2022-10-30 01:30:00,24.993599999999997,1.939,4
2022-10-30 02:00:00,24.871679999999998,1.869,4
2022-10-30 02:30:00,25.57272,1.779,4
2022-10-30 03:00:00,26.5176,1.634,4
2022-10-30 03:30:00,26.30424,1.468,4
2022-10-30 04:00:00,26.09088,1.277,4
2022-10-30 04:30:00,26.15184,1.112,4
2022-10-30 05:00:00,25.96896,0.968,4
2022-10-30 05:30:00,25.78608,0.855,4
2022-10-30 06:00:00,25.6032,0.749,4
2022-10-30 06:30:00,25.42032,0.648,4
2022-10-30 07:00:00,25.26792,0.551,4
2022-10-30 07:30:00,25.145999999999997,0.458,4
2022-10-30 08:00:00,25.024079999999998,0.37,4
2022-10-30 08:30:00,24.90216,0.282,4
2022-10-30 09:00:00,24.78024,0.2,4
2022-10-30 09:30:00,24.749760000000002,0.125,4
2022-10-30 10:00:00,24.597360000000002,0.064,4
2022-10-30 10:30:00,24.29256,0.011,4
2022-10-30 11:00:00,24.323040000000002,-0.013,4
2022-10-30 11:30:00,24.201120000000003,-0.01,4
2022-10-30 12:00:00,23.98776,-0.007,4
2022-10-30 12:30:00,24.048720000000003,0.002,4
2022-10-30 13:00:00,24.353520000000003,0.01,4
2022-10-30 13:30:00,24.6888,0.025,4
2022-10-30 14:00:00,24.96312,0.033,4
2022-10-30 14:30:00,25.05456,0.048,4
2022-10-30 15:00:00,24.96312,0.06,4
2022-10-30 15:30:00,24.71928,0.078,4
2022-10-30 16:00:00,23.98776,0.095,4
2022-10-30 16:30:00,22.64664,0.148,4
2022-10-30 17:00:00,22.15896,0.278,4
2022-10-30 17:30:00,22.95144,0.345,4
2022-10-30 18:00:00,23.7744,0.334,4
2022-10-30 18:30:00,23.9268,0.46,4
2022-10-30 19:00:00,23.83536,0.584,4
2022-10-30 19:30:00,23.713440000000002,0.719,4
2022-10-30 20:00:00,24.475440000000003,0.871,4
2022-10-30 20:30:00,24.170640000000002,1.027,4
2022-10-30 21:00:00,23.83536,1.106,4
2022-10-30 21:30:00,23.561040000000002,1.19,4
2022-10-30 22:00:00,23.256240000000002,1.245,4
2022-10-30 22:30:00,23.04288,1.326,4
2022-10-30 23:00:00,23.65248,1.407,4
2022-10-30 23:30:00,23.7744,1.52,4
2022-10-31 00:00:00,23.622,1.685,4
2022-10-31 00:30:00,24.475440000000003,1.858,4
2022-10-31 01:00:00,24.78024,2.029,4
2022-10-31 01:30:00,24.841199999999997,2.106,4
2022-10-31 02:00:00,24.749760000000002,2.063,4
2022-10-31 02:30:00,24.597360000000002,1.968,4
2022-10-31 03:00:00,25.328879999999998,1.847,4
2022-10-31 03:30:00,26.27376,1.691,4
2022-10-31 04:00:00,26.0604,1.523,4
2022-10-31 04:30:00,25.87752,1.349,4
2022-10-31 05:00:00,25.87752,1.178,4
2022-10-31 05:30:00,25.81656,1.029,4
2022-10-31 06:00:00,25.69464,0.901,4
2022-10-31 06:30:00,25.51176,0.778,4
2022-10-31 07:00:00,25.328879999999998,0.661,4
2022-10-31 07:30:00,25.20696,0.561,4
2022-10-31 08:00:00,25.08504,0.447,4
2022-10-31 08:30:00,24.93264,0.348,4
2022-10-31 09:00:00,24.841199999999997,0.251,4
2022-10-31 09:30:00,24.78024,0.154,4
2022-10-31 10:00:00,24.56688,0.084,4
2022-10-31 10:30:00,24.2316,0.03,4
2022-10-31 11:00:00,23.83536,-0.006,4
2022-10-31 11:30:00,23.43912,-0.002,4
2022-10-31 12:00:00,23.43912,0.007,4
2022-10-31 12:30:00,23.865840000000002,0.016,4
2022-10-31 13:00:00,24.0792,0.023,4
2022-10-31 13:30:00,24.048720000000003,0.031,4
2022-10-31 14:00:00,23.80488,0.044,4
2022-10-31 14:30:00,23.43912,0.051,4
2022-10-31 15:00:00,23.0124,0.075,4
2022-10-31 15:30:00,22.49424,0.106,4
2022-10-31 16:00:00,22.5552,0.122,4
2022-10-31 16:30:00,23.256240000000002,0.144,4
2022-10-31 17:00:00,23.622,0.264,4
2022-10-31 17:30:00,23.896320000000003,0.309,4
2022-10-31 18:00:00,23.65248,0.325,4
2022-10-31 18:30:00,23.07336,0.371,4
2022-10-31 19:00:00,23.04288,0.436,4
2022-10-31 19:30:00,23.65248,0.545,4
2022-10-31 20:00:00,23.65248,0.744,4
2022-10-31 20:30:00,23.34768,0.888,4
2022-10-31 21:00:00,23.0124,0.976,4
2022-10-31 21:30:00,22.89048,1.122,4
2022-10-31 22:00:00,23.68296,1.288,4
2022-10-31 22:30:00,23.95728,1.438,4
2022-10-31 23:00:00,23.80488,1.608,4
2022-10-31 23:30:00,23.622,1.776,4
2022-11-01 00:00:00,23.53056,1.898,4
2022-11-01 00:30:00,23.4696,2.025,4
2022-11-01 01:00:00,23.83536,2.108,4
2022-11-01 01:30:00,24.749760000000002,2.168,4
2022-11-01 02:00:00,24.871679999999998,2.169,4
2022-11-01 02:30:00,26.27376,2.104,4
2022-11-01 03:00:00,26.42616,1.962,4
2022-11-01 03:30:00,26.54808,1.785,4
2022-11-01 04:00:00,26.48712,1.603,4
2022-11-01 04:30:00,26.24328,1.432,4
2022-11-01 05:00:00,25.99944,1.297,4
2022-11-01 05:30:00,25.78608,1.176,4
2022-11-01 06:00:00,25.54224,1.067,4
2022-11-01 06:30:00,25.35936,0.965,4
2022-11-01 07:00:00,25.145999999999997,0.864,4
2022-11-01 07:30:00,24.993599999999997,0.762,4
2022-11-01 08:00:00,24.871679999999998,0.666,4
2022-11-01 08:30:00,24.81072,0.56,4
2022-11-01 09:00:00,24.71928,0.463,4
2022-11-01 09:30:00,24.658320000000003,0.372,4
2022-11-01 10:00:00,24.627840000000003,0.265,4
2022-11-01 10:30:00,24.56688,0.177,4
2022-11-01 11:00:00,24.505920000000003,0.115,4
2022-11-01 11:30:00,24.5364,0.066,4
