date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2022-09-06 00:30:00,77.66304000000001,21.2,0
2022-09-06 01:00:00,77.63256000000001,20.9,0
2022-09-06 01:30:00,77.66304000000001,20.6,0
2022-09-06 02:00:00,77.60208,20.1,0
2022-09-06 02:30:00,77.5716,19.7,0
2022-09-06 03:00:00,77.5716,19.2,0
2022-09-06 03:30:00,77.5716,18.8,0
2022-09-06 04:00:00,77.5716,18.4,0
2022-09-06 04:30:00,77.54112,18.1,0
2022-09-06 05:00:00,77.5716,17.8,0
2022-09-06 05:30:00,77.60208,17.5,0
2022-09-06 06:00:00,77.5716,17.2,0
2022-09-06 06:30:00,77.60208,16.9,0
2022-09-06 07:00:00,77.60208,16.6,0
2022-09-06 07:30:00,77.63256000000001,16.4,0
2022-09-06 08:00:00,77.66304000000001,16.1,0
2022-09-06 08:30:00,77.72399999999999,15.8,0
2022-09-06 09:00:00,77.78496,15.5,0
2022-09-06 09:30:00,77.81544,15.3,0
2022-09-06 10:00:00,77.84591999999999,15.0,0
2022-09-06 10:30:00,77.90688,14.8,0
2022-09-06 11:00:00,77.90688,14.4,0
2022-09-06 11:30:00,77.93736,14.2,0
2022-09-06 12:00:00,77.93736,14.0,0
2022-09-06 12:30:00,77.93736,13.8,0
2022-09-06 13:00:00,77.93736,13.5,0
2022-09-06 13:30:00,77.93736,13.3,0
2022-09-06 14:00:00,77.90688,13.1,0
2022-09-06 14:30:00,77.81544,12.9,0
2022-09-06 15:00:00,77.96784,12.8,0
2022-09-06 15:30:00,77.96784,12.9,0
2022-09-06 16:00:00,77.93736,13.1,0
2022-09-06 16:30:00,77.96784,13.4,0
2022-09-06 17:00:00,78.05928,13.9,0
2022-09-06 17:30:00,78.05928,14.6,0
2022-09-06 18:00:00,78.08976,15.6,0
2022-09-06 18:30:00,78.05928,16.5,0
2022-09-06 19:00:00,78.0288,17.4,0
2022-09-06 19:30:00,78.0288,18.4,0
2022-09-06 20:00:00,77.93736,19.1,0
2022-09-06 20:30:00,77.90688,19.8,0
2022-09-06 21:00:00,77.69351999999999,20.6,0
2022-09-06 21:30:00,77.75448,20.8,0
2022-09-06 22:00:00,77.75448,21.0,0
2022-09-06 22:30:00,77.63256000000001,21.1,0
2022-09-06 23:00:00,77.60208,20.8,0
2022-09-06 23:30:00,77.60208,20.3,0
2022-09-07 00:00:00,77.54112,19.9,0
2022-09-07 00:30:00,77.5716,19.5,0
2022-09-07 01:00:00,77.5716,19.2,0
2022-09-07 01:30:00,77.54112,18.9,0
2022-09-07 02:00:00,77.54112,18.7,0
2022-09-07 02:30:00,77.51064000000001,18.4,0
2022-09-07 03:00:00,77.51064000000001,18.1,0
2022-09-07 03:30:00,77.51064000000001,17.7,0
2022-09-07 04:00:00,77.54112,17.4,0
2022-09-07 04:30:00,77.54112,17.1,0
2022-09-07 05:00:00,77.5716,16.8,0
2022-09-07 05:30:00,77.63256000000001,16.5,0
2022-09-07 06:00:00,77.66304000000001,16.3,0
2022-09-07 06:30:00,77.78496,15.9,0
2022-09-07 07:00:00,77.8764,15.7,0
2022-09-07 07:30:00,77.99832,15.4,0
2022-09-07 08:00:00,78.12024000000001,15.2,0
2022-09-07 08:30:00,78.21168,14.9,0
2022-09-07 09:00:00,78.24216000000001,14.7,0
2022-09-07 09:30:00,78.27264000000001,14.4,0
2022-09-07 10:00:00,78.27264000000001,14.2,0
2022-09-07 10:30:00,78.27264000000001,14.0,0
2022-09-07 11:00:00,78.27264000000001,13.7,0
2022-09-07 11:30:00,78.30311999999999,13.5,0
2022-09-07 12:00:00,78.24216000000001,13.4,0
2022-09-07 12:30:00,78.24216000000001,13.2,0
2022-09-07 13:00:00,78.21168,13.1,0
2022-09-07 13:30:00,78.1812,12.9,0
2022-09-07 14:00:00,78.12024000000001,12.8,0
2022-09-07 14:30:00,78.1812,12.7,0
2022-09-07 15:00:00,78.08976,12.7,0
2022-09-07 15:30:00,78.1812,12.8,0
2022-09-07 16:00:00,78.21168,13.0,0
2022-09-07 16:30:00,78.1812,13.4,0
2022-09-07 17:00:00,78.27264000000001,14.0,0
2022-09-07 17:30:00,78.24216000000001,14.6,0
2022-09-07 18:00:00,78.30311999999999,15.4,0
2022-09-07 18:30:00,78.21168,16.2,0
2022-09-07 19:00:00,78.1812,17.1,0
2022-09-07 19:30:00,78.21168,17.9,0
2022-09-07 20:00:00,78.12024000000001,18.7,0
2022-09-07 20:30:00,78.15072,19.4,0
2022-09-07 21:00:00,78.05928,20.1,0
2022-09-07 21:30:00,77.99832,20.6,0
2022-09-07 22:00:00,77.90688,21.1,0
2022-09-07 22:30:00,77.81544,21.4,0
2022-09-07 23:00:00,77.69351999999999,21.5,0
2022-09-07 23:30:00,77.66304000000001,21.6,0
2022-09-08 00:00:00,77.63256000000001,21.3,0
2022-09-08 00:30:00,77.4192,20.6,0
2022-09-08 01:00:00,77.54112,19.8,0
2022-09-08 01:30:00,77.51064000000001,19.0,0
2022-09-08 02:00:00,77.69351999999999,18.4,0
2022-09-08 02:30:00,77.54112,17.8,0
2022-09-08 03:00:00,77.54112,17.5,0
2022-09-08 03:30:00,77.54112,17.2,0
2022-09-08 04:00:00,77.51064000000001,16.9,0
2022-09-08 04:30:00,77.51064000000001,16.6,0
2022-09-08 05:00:00,77.51064000000001,16.4,0
2022-09-08 05:30:00,77.48016,16.1,0
2022-09-08 06:00:00,77.51064000000001,15.8,0
2022-09-08 06:30:00,77.54112,15.6,0
2022-09-08 07:00:00,77.54112,15.4,0
2022-09-08 07:30:00,77.60208,15.2,0
2022-09-08 08:00:00,77.63256000000001,15.0,0
2022-09-08 08:30:00,77.72399999999999,14.7,0
2022-09-08 09:00:00,77.78496,14.6,0
2022-09-08 09:30:00,78.36408,14.3,0
2022-09-08 10:00:00,80.25384,14.1,0
2022-09-08 10:30:00,80.49768,13.9,0
2022-09-08 11:00:00,80.4672,13.7,0
2022-09-08 11:30:00,80.49768,13.4,0
2022-09-08 12:00:00,80.49768,13.2,0
2022-09-08 12:30:00,80.37576,13.0,0
2022-09-08 13:00:00,80.31479999999999,12.8,0
2022-09-08 13:30:00,80.19287999999999,12.6,0
2022-09-08 14:00:00,80.07096,12.4,0
2022-09-08 14:30:00,79.94904000000001,12.3,0
2022-09-08 15:00:00,79.94904000000001,12.2,0
2022-09-08 15:30:00,79.91856,12.3,0
2022-09-08 16:00:00,79.88808,12.4,0
2022-09-08 16:30:00,79.88808,12.8,0
2022-09-08 17:00:00,79.88808,13.3,0
2022-09-08 17:30:00,79.91856,13.9,0
2022-09-08 18:00:00,79.88808,14.7,0
2022-09-08 18:30:00,79.82712000000001,15.5,0
2022-09-08 19:00:00,79.7052,16.0,0
2022-09-08 19:30:00,79.73568,16.6,0
2022-09-08 20:00:00,79.73568,17.4,0
2022-09-08 20:30:00,79.67472,18.1,0
2022-09-08 21:00:00,79.64424,18.9,0
2022-09-08 21:30:00,79.58328,19.3,0
2022-09-08 22:00:00,79.52232000000001,19.6,0
2022-09-08 22:30:00,79.52232000000001,19.5,0
2022-09-08 23:00:00,79.58328,19.4,0
2022-09-08 23:30:00,79.61376,19.0,0
2022-09-09 00:00:00,79.73568,18.6,0
2022-09-09 00:30:00,79.91856,18.1,0
2022-09-09 01:00:00,80.13192000000001,17.8,0
2022-09-09 01:30:00,80.34528,17.4,0
2022-09-09 02:00:00,80.43672,17.1,0
2022-09-09 02:30:00,80.52816,16.7,0
2022-09-09 03:00:00,80.6196,16.5,0
2022-09-09 03:30:00,80.71104000000001,16.3,0
2022-09-09 04:00:00,80.77199999999999,16.1,0
2022-09-09 04:30:00,80.77199999999999,15.8,0
2022-09-09 05:00:00,80.83296,15.5,0
2022-09-09 05:30:00,80.77199999999999,15.3,0
2022-09-09 06:00:00,80.74152000000001,15.0,0
2022-09-09 06:30:00,80.65008,14.7,0
2022-09-09 07:00:00,80.6196,14.5,0
2022-09-09 07:30:00,80.52816,14.3,0
2022-09-09 08:00:00,80.49768,14.0,0
2022-09-09 08:30:00,80.40624,13.8,0
2022-09-09 09:00:00,80.31479999999999,13.6,0
2022-09-09 09:30:00,80.28432,13.4,0
2022-09-09 10:00:00,80.22336,13.3,0
2022-09-09 10:30:00,80.16239999999999,13.0,0
2022-09-09 11:00:00,80.07096,12.9,0
2022-09-09 11:30:00,80.04048,12.7,0
2022-09-09 12:00:00,79.97952000000001,12.5,0
2022-09-09 12:30:00,79.91856,12.3,0
2022-09-09 13:00:00,79.88808,12.2,0
2022-09-09 13:30:00,79.82712000000001,12.0,0
2022-09-09 14:00:00,79.79664,11.9,0
2022-09-09 14:30:00,79.76616,11.7,0
2022-09-09 15:00:00,79.73568,11.6,0
2022-09-09 15:30:00,79.73568,11.7,0
2022-09-09 16:00:00,79.7052,11.9,0
2022-09-09 16:30:00,79.67472,12.2,0
2022-09-09 17:00:00,79.67472,12.6,0
2022-09-09 17:30:00,79.67472,13.1,0
2022-09-09 18:00:00,79.67472,13.8,0
2022-09-09 18:30:00,79.55279999999999,14.6,0
2022-09-09 19:00:00,79.55279999999999,15.1,0
2022-09-09 19:30:00,79.46136000000001,15.7,0
2022-09-09 20:00:00,79.4004,16.4,0
2022-09-09 20:30:00,79.33944000000001,16.7,0
2022-09-09 21:00:00,79.36992000000001,16.9,0
2022-09-09 21:30:00,79.4004,16.7,0
2022-09-09 22:00:00,79.33944000000001,16.7,0
2022-09-09 22:30:00,79.36992000000001,16.6,0
2022-09-09 23:00:00,79.36992000000001,16.9,0
2022-09-09 23:30:00,79.4004,17.2,0
2022-09-10 00:00:00,79.248,17.4,0
2022-09-10 00:30:00,79.12608,17.5,0
2022-09-10 01:00:00,79.03464,17.4,0
2022-09-10 01:30:00,79.00416,17.2,0
2022-09-10 02:00:00,78.94319999999999,16.9,0
2022-09-10 02:30:00,78.91272,16.6,0
2022-09-10 03:00:00,78.88224000000001,16.4,0
2022-09-10 03:30:00,78.85176000000001,16.1,0
2022-09-10 04:00:00,78.82128,15.9,0
2022-09-10 04:30:00,78.76032000000001,15.7,0
2022-09-10 05:00:00,78.72984000000001,15.4,0
2022-09-10 05:30:00,78.69936,15.2,0
2022-09-10 06:00:00,78.66888,14.9,0
2022-09-10 06:30:00,78.66888,14.8,0
2022-09-10 07:00:00,78.66888,14.6,0
2022-09-10 07:30:00,78.66888,14.4,0
2022-09-10 08:00:00,78.6384,14.2,0
2022-09-10 08:30:00,78.66888,14.0,0
2022-09-10 09:00:00,78.66888,13.8,0
2022-09-10 09:30:00,78.6384,13.7,0
2022-09-10 10:00:00,78.66888,13.5,0
2022-09-10 10:30:00,78.66888,13.3,0
2022-09-10 11:00:00,78.66888,13.1,0
2022-09-10 11:30:00,78.69936,12.9,0
2022-09-10 12:00:00,78.72984000000001,12.7,0
2022-09-10 12:30:00,78.72984000000001,12.6,0
2022-09-10 13:00:00,78.69936,12.4,0
2022-09-10 13:30:00,78.72984000000001,12.3,0
2022-09-10 14:00:00,78.76032000000001,12.1,0
2022-09-10 14:30:00,78.82128,12.0,0
2022-09-10 15:00:00,78.82128,12.0,0
2022-09-10 15:30:00,78.85176000000001,12.0,0
2022-09-10 16:00:00,78.88224000000001,12.3,0
2022-09-10 16:30:00,78.94319999999999,12.6,0
2022-09-10 17:00:00,79.00416,13.0,0
2022-09-10 17:30:00,79.03464,13.5,0
2022-09-10 18:00:00,79.03464,13.9,0
2022-09-10 18:30:00,79.06512,14.2,0
2022-09-10 19:00:00,79.03464,14.6,0
2022-09-10 19:30:00,79.12608,15.3,0
2022-09-10 20:00:00,79.03464,16.0,0
2022-09-10 20:30:00,79.0956,16.2,0
2022-09-10 21:00:00,79.0956,16.2,0
2022-09-10 21:30:00,79.06512,15.9,0
2022-09-10 22:00:00,79.06512,15.9,0
2022-09-10 22:30:00,79.06512,16.2,0
2022-09-10 23:00:00,79.03464,16.5,0
2022-09-10 23:30:00,79.06512,16.6,0
2022-09-11 00:00:00,79.82712000000001,16.4,0
2022-09-11 00:30:00,80.25384,16.0,0
2022-09-11 01:00:00,80.19287999999999,15.7,0
2022-09-11 01:30:00,80.19287999999999,15.5,0
2022-09-11 02:00:00,80.19287999999999,15.3,0
2022-09-11 02:30:00,80.19287999999999,15.1,0
2022-09-11 03:00:00,80.16239999999999,14.7,0
2022-09-11 03:30:00,80.16239999999999,14.5,0
2022-09-11 04:00:00,80.22336,14.4,0
2022-09-11 04:30:00,80.19287999999999,14.2,0
2022-09-11 05:00:00,80.16239999999999,14.1,0
2022-09-11 05:30:00,80.16239999999999,14.0,0
2022-09-11 06:00:00,80.19287999999999,13.8,0
2022-09-11 06:30:00,80.25384,13.7,0
2022-09-11 07:00:00,80.28432,13.6,0
2022-09-11 07:30:00,80.34528,13.4,0
2022-09-11 08:00:00,80.43672,13.2,0
2022-09-11 08:30:00,80.43672,13.1,0
2022-09-11 09:00:00,82.41792000000001,13.0,0
2022-09-11 09:30:00,84.70392,12.8,0
2022-09-11 10:00:00,84.61247999999999,12.6,0
2022-09-11 10:30:00,84.46008,12.4,0
2022-09-11 11:00:00,84.15528,12.3,0
2022-09-11 11:30:00,83.85048,12.2,0
2022-09-11 12:00:00,83.60664,12.1,0
2022-09-11 12:30:00,83.33232,12.1,0
2022-09-11 13:00:00,83.14944000000001,12.0,0
2022-09-11 13:30:00,82.99704,11.9,0
2022-09-11 14:00:00,82.87512,11.9,0
2022-09-11 14:30:00,82.78368,11.9,0
2022-09-11 15:00:00,82.75319999999999,11.9,0
2022-09-11 15:30:00,82.75319999999999,11.9,0
2022-09-11 16:00:00,82.96656,12.1,0
2022-09-11 16:30:00,83.60664,12.4,0
2022-09-11 17:00:00,85.13064,12.8,0
2022-09-11 17:30:00,86.53272,13.4,0
2022-09-11 18:00:00,87.14232,14.2,0
2022-09-11 18:30:00,87.44712000000001,14.4,0
2022-09-11 19:00:00,87.47760000000001,14.7,0
2022-09-11 19:30:00,87.38616,14.8,0
2022-09-11 20:00:00,87.26424,14.8,0
2022-09-11 20:30:00,87.23376,14.8,0
2022-09-11 21:00:00,86.98992,14.9,0
2022-09-11 21:30:00,86.89848,14.9,0
2022-09-11 22:00:00,86.71560000000001,14.9,0
2022-09-11 22:30:00,86.53272,15.0,0
2022-09-11 23:00:00,86.47176,15.2,0
2022-09-11 23:30:00,86.31936,15.4,0
2022-09-12 00:00:00,86.19744,15.5,0
2022-09-12 00:30:00,86.04504,15.4,0
2022-09-12 01:00:00,85.89264,15.2,0
2022-09-12 01:30:00,85.70976,15.0,0
2022-09-12 02:00:00,85.55736,14.8,0
2022-09-12 02:30:00,85.37448,14.6,0
2022-09-12 03:00:00,85.25256,14.4,0
2022-09-12 03:30:00,85.13064,14.3,0
2022-09-12 04:00:00,84.91728,14.2,0
2022-09-12 04:30:00,84.82584,13.9,0
2022-09-12 05:00:00,84.70392,13.7,0
2022-09-12 05:30:00,84.52104,13.5,0
2022-09-12 06:00:00,84.39912000000001,13.4,0
2022-09-12 06:30:00,84.27720000000001,13.2,0
2022-09-12 07:00:00,84.15528,13.1,0
2022-09-12 07:30:00,83.9724,12.9,0
2022-09-12 08:00:00,83.91144,12.8,0
2022-09-12 08:30:00,83.75904000000001,12.6,0
2022-09-12 09:00:00,83.66760000000001,12.4,0
2022-09-12 09:30:00,83.54568,12.3,0
2022-09-12 10:00:00,83.42376,12.2,0
2022-09-12 10:30:00,83.39328,12.0,0
2022-09-12 11:00:00,83.27136,11.9,0
2022-09-12 11:30:00,83.17992000000001,11.7,0
2022-09-12 12:00:00,83.058,11.6,0
2022-09-12 12:30:00,82.99704,11.4,0
2022-09-12 13:00:00,82.93608,11.3,0
2022-09-12 13:30:00,82.87512,11.1,0
2022-09-12 14:00:00,82.81416,11.0,0
2022-09-12 14:30:00,82.75319999999999,10.9,0
2022-09-12 15:00:00,82.72272,10.8,0
2022-09-12 15:30:00,82.69224,10.9,0
2022-09-12 16:00:00,82.63127999999999,11.1,0
2022-09-12 16:30:00,82.6008,11.3,0
2022-09-12 17:00:00,82.23504,11.6,0
2022-09-12 17:30:00,82.14359999999999,11.7,0
2022-09-12 18:00:00,82.11312,12.0,0
2022-09-12 18:30:00,82.08264,12.3,0
2022-09-12 19:00:00,81.9912,12.5,0
2022-09-12 19:30:00,81.96072000000001,13.0,0
2022-09-12 20:00:00,81.93024000000001,13.2,0
2022-09-12 20:30:00,81.89976,13.5,0
2022-09-12 21:00:00,81.80832000000001,13.8,0
2022-09-12 21:30:00,81.77784,14.0,0
2022-09-12 22:00:00,81.77784,14.2,0
2022-09-12 22:30:00,81.74736,14.3,0
2022-09-12 23:00:00,81.89976,14.3,0
2022-09-12 23:30:00,82.38744,14.3,0
2022-09-13 00:00:00,83.11896,14.0,0
2022-09-13 00:30:00,83.45424,13.8,0
2022-09-13 01:00:00,83.82000000000001,13.6,0
2022-09-13 01:30:00,84.1248,13.4,0
2022-09-13 02:00:00,83.88095999999999,13.3,0
2022-09-13 02:30:00,84.00287999999999,13.2,0
2022-09-13 03:00:00,83.75904000000001,13.1,0
2022-09-13 03:30:00,83.42376,13.0,0
2022-09-13 04:00:00,83.17992000000001,12.9,0
2022-09-13 04:30:00,83.2104,12.8,0
2022-09-13 05:00:00,83.3628,12.7,0
2022-09-13 05:30:00,83.75904000000001,12.6,0
2022-09-13 06:00:00,84.15528,12.5,0
2022-09-13 06:30:00,84.7344,12.4,0
2022-09-13 07:00:00,85.16112,12.3,0
2022-09-13 07:30:00,89.70264,12.2,0
2022-09-13 08:00:00,90.52560000000001,12.2,0
2022-09-13 08:30:00,90.49512,12.2,0
2022-09-13 09:00:00,90.3732,12.1,0
2022-09-13 09:30:00,90.19032,12.1,0
2022-09-13 10:00:00,90.19032,12.0,0
2022-09-13 10:30:00,90.15984,11.9,0
2022-09-13 11:00:00,90.76944,11.7,0
2022-09-13 11:30:00,96.25583999999999,11.6,0
2022-09-13 12:00:00,98.9076,11.6,0
2022-09-13 12:30:00,99.63912,11.5,0
2022-09-13 13:00:00,99.6696,11.4,0
2022-09-13 13:30:00,99.45624,11.4,0
2022-09-13 14:00:00,99.15144000000001,11.3,0
2022-09-13 14:30:00,98.78568,11.3,0
2022-09-13 15:00:00,98.41992,11.4,0
2022-09-13 15:30:00,97.96272,11.5,0
2022-09-13 16:00:00,97.536,11.5,0
2022-09-13 16:30:00,97.13976,11.7,0
2022-09-13 17:00:00,96.71304,11.8,0
2022-09-13 17:30:00,96.28631999999999,11.8,0
2022-09-13 18:00:00,95.79863999999999,11.9,0
2022-09-13 18:30:00,95.34144,12.0,0
2022-09-13 19:00:00,95.00616,12.1,0
2022-09-13 19:30:00,94.54896,12.1,0
2022-09-13 20:00:00,94.1832,12.2,0
2022-09-13 20:30:00,93.84792,12.4,0
2022-09-13 21:00:00,93.5736,12.6,0
2022-09-13 21:30:00,93.23832,13.0,0
2022-09-13 22:00:00,92.99448000000001,13.0,0
2022-09-13 22:30:00,92.72015999999999,13.4,0
2022-09-13 23:00:00,92.44584,13.7,0
2022-09-13 23:30:00,92.202,13.8,0
2022-09-14 00:00:00,92.01912,13.7,0
2022-09-14 00:30:00,91.7448,13.5,0
2022-09-14 01:00:00,91.50095999999999,13.3,0
2022-09-14 01:30:00,91.34855999999999,13.1,0
2022-09-14 02:00:00,91.19616,12.8,0
2022-09-14 02:30:00,91.04376,12.6,0
2022-09-14 03:00:00,90.92184,12.4,0
2022-09-14 03:30:00,90.86088,12.2,0
2022-09-14 04:00:00,90.70848,12.0,0
2022-09-14 04:30:00,90.64752000000001,11.8,0
2022-09-14 05:00:00,90.55608000000001,11.6,0
2022-09-14 05:30:00,90.49512,11.3,0
2022-09-14 06:00:00,90.43416,11.2,0
2022-09-14 06:30:00,90.43416,11.0,0
2022-09-14 07:00:00,90.49512,10.8,0
2022-09-14 07:30:00,90.55608000000001,10.6,0
2022-09-14 08:00:00,90.58656,10.5,0
2022-09-14 08:30:00,90.61704,10.3,0
2022-09-14 09:00:00,90.58656,10.1,0
